记录条数   时间  bin号 晶号 电压(V) 反向漏电流(uA) 色坐标(x,y) 相关色温(K) 色差 主波长(nm) 色纯度(%) 峰值波长(nm) 显色性指数 光通量(lm) 辐射通量(mW) 光效 
357 2017_06_15 10:10:47 251 10 0 9.231 0.2 0.5076,0.4382 2370 4.16E-003 585.9 77.9 761.9 91.6 25.87 0.19 11.22
358 2017_06_15 10:10:47 272 10 0 9.211 0.3 0.5073,0.4383 2373 4.18E-003 585.9 77.9 761.9 91.8 26.05 0.20 8.76
359 2017_06_15 10:10:47 295 10 0 9.219 0.3 0.5077,0.4379 2366 4.07E-003 585.9 77.9 761.9 91.5 25.90 0.19 8.18
360 2017_06_15 10:10:47 315 10 0 9.216 0.5 0.5077,0.4380 2367 4.09E-003 585.9 77.9 761.9 91.6 25.90 0.19 6.00
361 2017_06_15 10:10:47 335 10 0 9.224 0.6 0.5075,0.4381 2370 4.12E-003 585.9 77.9 761.9 91.6 25.92 0.19 4.35
362 2017_06_15 10:10:47 355 10 0 9.216 0.7 0.5075,0.4378 2368 4.04E-003 585.9 77.8 761.9 91.6 25.94 0.20 4.10
363 2017_06_15 10:10:47 376 10 0 9.214 0.6 0.5076,0.4379 2368 4.06E-003 585.9 77.8 761.9 91.7 25.93 0.20 4.36
364 2017_06_15 10:10:47 400 10 0 9.212 0.6 0.5075,0.4379 2369 4.07E-003 585.9 77.8 761.9 91.8 25.95 0.20 4.59
365 2017_06_15 10:10:47 424 10 0 9.214 0.1 0.5077,0.4377 2365 3.99E-003 586.0 77.8 761.9 91.9 26.01 0.20 24.64
366 2017_06_15 10:10:47 449 10 0 9.213 0.2 0.5074,0.4379 2369 4.07E-003 585.9 77.8 761.9 91.8 25.97 0.20 11.77
367 2017_06_15 10:10:47 473 10 0 9.207 0.3 0.5075,0.4379 2368 4.05E-003 585.9 77.8 761.9 91.9 25.97 0.20 10.04
368 2017_06_15 10:10:47 498 10 0 9.215 0.5 0.5076,0.4379 2367 4.05E-003 585.9 77.8 761.9 91.9 25.95 0.20 5.52
369 2017_06_15 10:10:47 535 10 0 9.215 0.3 0.5076,0.4379 2368 4.06E-003 585.9 77.8 761.9 91.9 25.95 0.20 8.73
370 2017_06_15 10:10:47 559 10 0 9.206 0.6 0.5076,0.4379 2368 4.07E-003 585.9 77.8 761.9 91.9 25.96 0.20 4.75
371 2017_06_15 10:10:47 583 10 0 9.215 0.2 0.5075,0.4379 2368 4.07E-003 585.9 77.8 761.9 91.9 25.98 0.20 16.92
372 2017_06_15 10:10:47 606 10 0 9.222 0.1 0.5085,0.4374 2355 3.88E-003 586.1 77.9 761.9 91.7 26.12 0.20 30.23
373 2017_06_15 10:10:47 632 10 0 9.224 0.2 0.5073,0.4381 2372 4.14E-003 585.9 77.8 761.9 92.0 25.95 0.20 18.01
374 2017_06_15 10:10:47 656 10 0 9.209 0.3 0.5073,0.4381 2372 4.13E-003 585.9 77.8 761.9 92.0 25.94 0.20 8.73
375 2017_06_15 10:10:47 681 10 0 9.215 0.6 0.5072,0.4381 2373 4.13E-003 585.9 77.8 761.9 92.0 25.95 0.20 4.92
376 2017_06_15 10:10:47 704 10 0 9.233 0.1 0.5072,0.4381 2373 4.14E-003 585.9 77.8 761.9 91.9 25.93 0.20 26.97
377 2017_06_15 10:10:47 723 10 0 9.212 0.2 0.5073,0.4381 2372 4.14E-003 585.9 77.8 761.9 91.9 25.91 0.20 15.89
