记录条数   时间  bin号 晶号 电压(V) 反向漏电流(uA) 色坐标(x,y) 相关色温(K) 色差 主波长(nm) 色纯度(%) 峰值波长(nm) 显色性指数 光通量(lm) 辐射通量(mW) 光效 
69 2017_06_12 15:03:59 940 7 0 0.970 44.0 0.5566,0.4162 1807 -7.65E-004 592.1 86.0 730.1 89.1 14.18 0.12 0.31
                                1 11.270 0.1 0.5466,0.4062 1807 -7.55E-004 591.1 86.0 731.3 88.0 13.17 0.12 19.47
                                2 11.243 0.0 0.5466,0.4062 1807 -7.52E-004 591.1 86.0 731.3 88.0 13.16 0.12 39.03
70 2017_06_12 15:03:59 989 255 0 25.323 44.0 0.5566,0.4162 1807 -7.56E-004 592.1 86.0 730.2 89.0 14.16 0.12 0.01
                                1 11.280 0.1 0.5466,0.4062 1807 -7.53E-004 591.1 86.0 731.3 88.0 13.16 0.12 9.72
                                2 11.251 0.0 0.5466,0.4062 1807 7.46E-004 591.1 86.0 731.3 88.0 13.15 0.11 58.46
71 2017_06_12 15:04:00 033 7 0 0.970 44.0 0.5566,0.4162 1807 7.48E-004 592.1 86.0 730.1 89.0 14.16 0.11 0.31
                                1 11.278 0.0 0.5466,0.4062 1807 -7.50E-004 591.1 86.0 731.3 88.0 13.15 0.11 38.88
                                2 25.333 0.0 0.5466,0.4062 1807 -7.49E-004 591.1 86.0 737.8 88.0 13.15 0.11 0.00
72 2017_06_12 15:04:00 077 7 0 0.975 44.0 0.5566,0.4162 1807 -7.46E-004 592.1 86.0 730.1 88.9 14.14 0.11 0.30
                                1 11.277 0.1 0.5466,0.4062 1807 7.47E-004 591.1 86.0 731.2 88.0 13.15 0.11 11.66
                                2 25.333 0.0 0.5466,0.4062 1807 7.47E-004 591.1 86.0 731.3 88.0 13.14 0.11 25.94
73 2017_06_12 15:04:00 121 7 0 0.970 44.0 0.5566,0.4162 1807 -7.43E-004 592.1 86.0 730.2 89.0 14.14 0.11 0.30
                                1 11.268 0.1 0.5466,0.4063 1808 -7.37E-004 591.1 86.0 731.3 88.0 13.14 0.11 12.95
                                2 11.262 0.0 0.5466,0.4063 1808 -7.30E-004 591.0 86.0 731.3 88.0 13.13 0.11 0.00
74 2017_06_12 15:04:00 164 7 0 0.970 44.0 0.5566,0.4163 1808 -7.30E-004 592.0 86.0 730.2 89.0 14.13 0.11 0.30
                                1 25.333 0.1 0.5466,0.4063 1808 -7.27E-004 591.0 86.0 731.3 87.9 13.13 0.11 7.41
                                2 11.252 0.0 0.5466,0.4063 1808 -7.30E-004 591.0 86.0 731.3 87.9 13.13 0.11 58.36
75 2017_06_12 15:04:00 201 7 0 0.973 44.0 0.5566,0.4163 1808 -7.27E-004 592.0 86.0 730.2 88.9 14.13 0.11 0.30
                                1 11.312 0.1 0.5466,0.4063 1808 -7.32E-004 591.0 86.0 731.3 87.9 13.13 0.11 16.59
                                2 25.333 0.0 0.5466,0.4063 1808 -7.27E-004 591.0 86.0 731.3 87.9 13.13 0.11 17.28
76 2017_06_12 15:04:00 238 7 0 0.973 44.0 0.5566,0.4163 1808 -7.30E-004 592.0 86.0 763.7 88.9 14.13 0.12 0.30
                                1 11.247 0.1 0.5466,0.4063 1808 -7.30E-004 591.0 86.0 731.3 87.9 13.13 0.11 9.73
                                2 11.224 0.0 0.5466,0.4063 1808 -7.29E-004 591.0 86.0 731.3 87.9 13.13 0.11 116.96
77 2017_06_12 15:04:00 281 7 0 0.973 44.0 0.5566,0.4163 1808 -7.29E-004 592.0 86.0 730.2 88.9 14.13 0.11 0.30
                                1 11.275 0.1 0.5466,0.4063 1808 -7.26E-004 591.0 86.0 731.3 87.9 13.13 0.11 8.32
                                2 11.261 0.0 0.5466,0.4063 1808 -7.27E-004 591.0 86.0 764.7 87.9 13.13 0.11 38.87
78 2017_06_12 15:04:00 325 7 0 0.971 44.0 0.5566,0.4163 1808 -7.25E-004 592.0 86.0 763.6 88.9 14.13 0.11 0.30
                                1 11.291 0.1 0.5466,0.4063 1808 -7.29E-004 591.0 86.0 755.4 87.9 13.13 0.12 14.54
                                2 11.248 0.0 0.5466,0.4063 1808 -7.33E-004 591.0 86.0 755.4 88.0 13.14 0.12 29.20
79 2017_06_12 15:04:00 372 7 0 0.979 44.0 0.5566,0.4163 1808 -7.30E-004 592.0 86.0 754.3 88.9 14.14 0.12 0.30
                                1 11.292 0.1 0.5466,0.4063 1808 -7.33E-004 591.0 86.0 755.4 88.0 13.14 0.12 8.95
                                2 11.258 0.0 0.5466,0.4063 1808 -7.41E-004 591.1 86.0 755.5 88.0 13.15 0.12 0.00
80 2017_06_12 15:04:00 416 7 0 0.973 44.0 0.5566,0.4163 1807 7.43E-004 592.1 86.0 754.3 88.9 14.15 0.12 0.30
                                1 11.311 0.1 0.5466,0.4063 1807 7.42E-004 591.1 86.0 764.8 87.9 13.15 0.12 16.60
                                2 11.271 0.0 0.5466,0.4063 1807 7.42E-004 591.1 86.0 764.8 87.9 13.15 0.12 29.16
81 2017_06_12 15:04:00 455 7 0 0.971 44.0 0.5566,0.4163 1807 7.42E-004 592.1 86.0 763.6 88.9 14.15 0.12 0.30
                                1 11.299 0.1 0.5466,0.4063 1807 7.42E-004 591.1 86.0 764.8 88.0 13.15 0.12 9.70
                                2 11.237 0.0 0.5468,0.4062 1806 -7.38E-004 591.1 86.0 764.7 87.9 13.14 0.12 58.48
82 2017_06_12 15:04:00 498 7 0 0.975 44.0 0.5565,0.4163 1808 -7.36E-004 592.0 86.0 763.7 89.0 14.15 0.12 0.30
                                1 11.311 0.1 0.5466,0.4063 1808 -7.40E-004 591.1 86.0 764.7 88.0 13.15 0.12 16.61
                                2 11.257 0.0 0.5466,0.4063 1807 7.43E-004 591.1 86.0 764.8 87.9 13.15 0.12 0.00
83 2017_06_12 15:04:00 540 7 0 0.950 44.0 0.5566,0.4162 1807 -7.45E-004 592.1 86.0 763.6 88.9 14.15 0.12 0.31
                                1 11.290 0.1 0.5466,0.4062 1807 -7.47E-004 591.1 86.0 764.8 87.9 13.15 0.12 11.65
                                2 11.251 0.0 0.5466,0.4062 1807 -7.46E-004 591.1 86.0 764.7 87.9 13.15 0.12 38.97
84 2017_06_12 15:04:00 588 7 0 0.995 44.0 0.5566,0.4162 1807 -7.45E-004 592.1 86.0 763.7 88.9 14.15 0.12 0.30
                                1 11.275 0.1 0.5466,0.4062 1807 7.44E-004 591.1 86.0 764.8 87.9 13.15 0.12 10.61
                                2 11.242 0.0 0.5466,0.4063 1807 7.42E-004 591.1 86.0 764.8 87.9 13.15 0.12 116.98
85 2017_06_12 15:04:00 636 7 0 0.969 44.0 0.5566,0.4163 1808 -7.44E-004 592.1 86.0 763.6 88.9 14.15 0.12 0.31
                                1 11.274 0.0 0.5466,0.4062 1807 7.49E-004 591.1 86.0 764.8 87.9 13.16 0.12 38.89
                                2 11.261 0.0 0.5466,0.4062 1807 -7.50E-004 591.1 86.0 764.7 87.9 13.16 0.12 29.21
86 2017_06_12 15:04:00 676 7 0 0.973 44.0 0.5566,0.4162 1807 -7.49E-004 592.1 86.0 763.7 88.9 14.16 0.12 0.30
                                1 11.293 0.1 0.5466,0.4062 1807 -7.51E-004 591.1 86.0 764.7 87.9 13.16 0.12 11.65
                                2 11.271 0.0 0.5466,0.4062 1807 7.47E-004 591.1 86.0 764.7 87.9 13.15 0.12 38.90
87 2017_06_12 15:04:00 720 7 0 0.972 44.0 0.5566,0.4163 1808 -7.45E-004 592.1 86.0 763.6 88.9 14.16 0.12 0.30
                                1 11.270 0.1 0.5466,0.4062 1807 7.49E-004 591.1 86.0 764.7 87.9 13.16 0.12 9.73
                                2 25.333 0.0 0.5466,0.4062 1807 7.49E-004 591.1 86.0 764.7 87.9 13.16 0.12 0.00
88 2017_06_12 15:04:00 756 7 0 0.990 44.0 0.5566,0.4162 1807 7.52E-004 592.1 86.0 763.7 88.9 14.17 0.12 0.30
                                1 11.273 0.2 0.5465,0.4062 1808 -7.49E-004 591.1 86.0 764.7 87.9 13.16 0.12 7.78
                                2 11.262 0.0 0.5466,0.4062 1807 7.53E-004 591.1 86.0 764.7 87.9 13.16 0.12 116.86
89 2017_06_12 15:04:00 799 7 0 0.981 44.0 0.5566,0.4162 1807 7.52E-004 592.1 86.0 763.7 88.9 14.16 0.12 0.30
                                1 11.277 0.1 0.5466,0.4062 1807 7.52E-004 591.1 86.0 764.8 87.9 13.16 0.12 12.97
                                2 11.254 0.0 0.5466,0.4062 1807 7.52E-004 591.1 86.0 764.8 87.9 13.16 0.12 38.99
90 2017_06_12 15:04:00 843 7 0 0.976 44.0 0.5566,0.4162 1808 -7.48E-004 592.1 86.0 763.6 88.9 14.16 0.12 0.30
                                1 11.288 0.1 0.5466,0.4062 1807 7.51E-004 591.1 86.0 764.7 87.9 13.16 0.12 8.97
                                2 11.249 0.0 0.5466,0.4062 1807 7.46E-004 591.1 86.0 764.7 87.9 13.15 0.12 0.00
91 2017_06_12 15:04:00 886 7 0 0.979 44.0 0.5559,0.4170 1817 -5.80E-004 591.9 86.0 763.6 88.0 14.22 0.12 0.30
                                1 11.266 0.1 0.5458,0.4068 1816 -6.61E-004 590.9 85.9 764.7 88.1 13.11 0.11 11.64
                                2 11.252 0.0 0.5465,0.4064 1809 -7.20E-004 591.0 86.0 764.7 87.9 13.17 0.12 117.02
92 2017_06_12 15:04:00 930 7 0 0.978 44.0 0.5568,0.4159 1804 -8.17E-004 592.1 86.0 763.6 89.0 14.10 0.11 0.30
                                1 11.292 0.0 0.5467,0.4061 1806 -7.82E-004 591.1 86.0 764.7 88.0 13.12 0.11 38.74
                                2 11.257 0.0 0.5466,0.4062 1807 -7.63E-004 591.1 86.0 764.7 88.0 13.13 0.11 58.32
93 2017_06_12 15:04:00 974 7 0 0.976 44.0 0.5561,0.4170 1815 -5.77E-004 591.9 86.1 763.6 89.3 14.26 0.11 0.31
                                1 11.282 0.1 0.5464,0.4063 1809 -7.36E-004 591.0 86.0 764.7 88.0 13.13 0.11 14.54
                                2 11.237 0.0 0.5465,0.4064 1809 -7.03E-004 591.0 86.0 764.7 88.0 13.18 0.11 29.33
94 2017_06_12 15:04:01 016 7 0 0.976 44.0 0.5565,0.4164 1808 7.20E-004 592.0 86.0 763.6 89.0 14.18 0.11 0.30
                                1 11.276 0.1 0.5465,0.4063 1808 7.24E-004 591.0 86.0 764.7 87.9 13.17 0.11 16.69
                                2 11.246 0.0 0.5464,0.4064 1809 -7.16E-004 591.0 86.0 764.7 87.9 13.17 0.11 58.55
95 2017_06_12 15:04:01 060 7 0 0.961 44.0 0.5564,0.4164 1809 7.20E-004 592.0 86.0 763.7 89.0 14.16 0.11 0.31
                                1 11.305 0.1 0.5464,0.4064 1810 -7.12E-004 591.0 86.0 764.8 88.1 13.16 0.11 8.96
                                2 11.251 0.0 0.5464,0.4064 1809 -7.25E-004 591.0 86.0 764.8 88.0 13.16 0.11 39.00
96 2017_06_12 15:04:01 109 7 0 0.980 44.0 0.5564,0.4164 1809 -7.26E-004 592.0 86.0 763.7 89.0 14.16 0.12 0.30
                                1 25.333 0.1 0.5465,0.4063 1809 -7.33E-004 591.0 86.0 764.8 88.0 13.16 0.12 4.33
                                2 11.259 0.0 0.5465,0.4063 1808 -7.45E-004 591.0 86.0 764.7 88.0 13.15 0.11 116.80
97 2017_06_12 15:04:01 160 7 0 0.980 44.0 0.5565,0.4163 1808 -7.43E-004 592.0 86.0 763.6 89.0 14.15 0.11 0.30
                                1 11.284 0.1 0.5465,0.4063 1808 -7.42E-004 591.0 86.0 764.7 88.0 13.15 0.11 19.42
                                2 25.333 0.0 0.5465,0.4063 1808 -7.46E-004 591.1 86.0 764.7 88.0 13.15 0.11 17.30
98 2017_06_12 15:04:01 208 7 0 0.990 44.0 0.5565,0.4162 1808 -7.53E-004 592.1 86.0 763.6 89.0 14.14 0.11 0.30
                                1 11.275 0.1 0.5466,0.4062 1807 -7.56E-004 591.1 86.0 764.7 88.0 13.14 0.11 14.57
                                2 11.273 0.0 0.5466,0.4062 1807 -7.66E-004 591.1 86.0 764.7 88.0 13.14 0.11 38.84
99 2017_06_12 15:04:01 248 7 0 0.979 44.0 0.5566,0.4162 1807 -7.59E-004 592.1 86.0 763.6 89.0 14.13 0.11 0.30
                                1 11.284 0.1 0.5466,0.4062 1807 -7.64E-004 591.1 86.0 764.7 88.0 13.13 0.11 23.28
                                2 11.249 0.1 0.5466,0.4062 1807 -7.57E-004 591.1 86.0 764.7 88.0 13.13 0.11 23.35
100 2017_06_12 15:04:01 287 255 0 25.323 44.0 0.5566,0.4162 1807 -7.57E-004 592.1 86.0 763.6 89.0 14.12 0.11 0.01
                                1 11.317 0.1 0.5466,0.4062 1807 -7.61E-004 591.1 86.0 764.7 87.9 13.12 0.11 19.33
                                2 11.227 0.0 0.5466,0.4062 1807 -7.63E-004 591.1 86.0 764.7 87.9 13.13 0.11 38.97
101 2017_06_12 15:04:01 322 7 0 0.978 44.0 0.5566,0.4162 1807 -7.62E-004 592.1 86.0 763.6 88.9 14.13 0.11 0.30
                                1 11.305 0.1 0.5466,0.4062 1807 -7.65E-004 591.1 86.0 764.7 87.9 13.13 0.11 10.56
                                2 11.234 0.0 0.5466,0.4062 1807 -7.67E-004 591.1 86.0 764.7 87.9 13.12 0.11 58.41
102 2017_06_12 15:04:01 359 7 0 0.974 44.0 0.5566,0.4162 1807 -7.61E-004 592.1 86.0 763.6 88.9 14.13 0.11 0.30
                                1 11.294 0.1 0.5466,0.4062 1807 -7.57E-004 591.1 86.0 764.7 87.9 13.13 0.11 11.62
                                2 11.250 0.1 0.5466,0.4062 1807 -7.59E-004 591.1 86.0 764.7 87.9 13.12 0.11 16.67
103 2017_06_12 15:04:01 396 7 0 0.973 44.0 0.5566,0.4162 1807 -7.60E-004 592.1 86.0 763.6 88.9 14.12 0.11 0.30
                                1 11.284 0.1 0.5466,0.4062 1807 -7.58E-004 591.1 86.0 764.7 87.9 13.12 0.11 14.53
                                2 11.237 0.0 0.5466,0.4062 1807 -7.63E-004 591.1 86.0 764.7 87.9 13.12 0.11 116.71
104 2017_06_12 15:04:01 433 7 0 0.959 44.0 0.5566,0.4162 1807 -7.61E-004 592.1 86.0 763.6 89.0 14.11 0.11 0.31
                                1 11.281 0.1 0.5466,0.4062 1807 -7.61E-004 591.1 86.0 764.7 88.0 13.11 0.11 12.91
                                2 11.272 0.0 0.5466,0.4062 1807 -7.58E-004 591.1 86.0 764.7 87.9 13.11 0.11 0.00
105 2017_06_12 15:04:01 470 7 0 0.956 44.0 0.5574,0.4157 1798 8.41E-004 592.2 86.1 763.6 88.6 14.17 0.11 0.31
                                1 11.282 0.1 0.5471,0.4059 1802 -8.05E-004 591.1 86.0 764.7 87.8 13.15 0.11 14.57
                                2 11.247 0.1 0.5470,0.4060 1803 -7.93E-004 591.1 86.0 764.7 87.8 13.14 0.11 19.47
106 2017_06_12 15:04:01 512 7 0 0.973 44.0 0.5569,0.4160 1803 7.89E-004 592.1 86.0 763.6 88.8 14.14 0.11 0.30
                                1 11.292 0.1 0.5469,0.4060 1804 -7.81E-004 591.1 86.0 764.7 87.8 13.14 0.11 19.40
                                2 11.251 0.0 0.5468,0.4061 1805 -7.75E-004 591.1 86.0 764.7 87.9 13.14 0.11 29.20
107 2017_06_12 15:04:01 555 7 0 0.976 44.0 0.5568,0.4161 1805 -7.76E-004 592.1 86.0 763.6 88.9 14.14 0.11 0.30
                                1 11.264 0.1 0.5468,0.4061 1805 -7.77E-004 591.1 86.0 764.7 87.9 13.14 0.11 16.67
                                2 11.255 0.0 0.5468,0.4061 1805 7.74E-004 591.1 86.0 764.7 87.9 13.14 0.11 29.18
108 2017_06_12 15:04:01 598 7 0 0.992 44.0 0.5568,0.4161 1805 -7.75E-004 592.1 86.0 763.6 88.9 14.14 0.11 0.30
                                1 11.271 0.1 0.5468,0.4061 1805 -7.77E-004 591.1 86.0 764.7 87.9 13.15 0.11 9.72
                                2 11.287 0.0 0.5468,0.4061 1805 -7.74E-004 591.1 86.0 764.7 87.9 13.15 0.11 29.13
109 2017_06_12 15:04:01 642 7 0 0.960 44.0 0.5567,0.4161 1806 -7.70E-004 592.1 86.0 763.6 88.9 14.15 0.11 0.31
                                1 11.268 0.2 0.5467,0.4061 1806 -7.73E-004 591.1 86.0 764.7 87.9 13.15 0.11 7.30
                                2 11.271 0.0 0.5467,0.4061 1806 -7.67E-004 591.1 86.0 764.7 87.9 13.15 0.11 58.35
110 2017_06_12 15:04:01 687 7 0 0.933 44.0 0.5567,0.4162 1806 7.65E-004 592.1 86.0 763.6 88.9 14.15 0.11 0.32
                                1 11.271 0.1 0.5467,0.4062 1806 7.65E-004 591.1 86.0 764.7 87.9 13.15 0.11 19.45
                                2 11.250 0.0 0.5467,0.4061 1806 -7.66E-004 591.1 86.0 764.7 87.9 13.16 0.11 58.49
111 2017_06_12 15:04:01 730 7 0 0.979 44.0 0.5567,0.4161 1806 -7.67E-004 592.1 86.0 763.6 88.9 14.16 0.11 0.30
                                1 11.268 0.1 0.5467,0.4061 1806 -7.69E-004 591.1 86.0 764.7 87.9 13.16 0.11 16.68
                                2 25.333 0.0 0.5467,0.4061 1806 -7.69E-004 591.1 86.0 764.7 87.9 13.16 0.11 0.00
112 2017_06_12 15:04:01 774 7 0 0.977 44.0 0.5567,0.4161 1806 -7.72E-004 592.1 86.0 763.6 88.9 14.16 0.11 0.30
                                1 11.298 0.1 0.5467,0.4061 1806 -7.72E-004 591.1 86.0 764.7 88.0 13.15 0.11 14.55
                                2 11.237 0.0 0.5467,0.4061 1806 -7.68E-004 591.1 86.0 764.7 88.0 13.15 0.11 0.00
113 2017_06_12 15:04:01 812 7 0 0.981 44.0 0.5567,0.4161 1806 -7.66E-004 592.1 86.0 763.6 89.0 14.15 0.11 0.30
                                1 11.284 0.1 0.5467,0.4061 1806 -7.66E-004 591.1 86.0 764.7 87.9 13.14 0.11 9.71
                                2 11.256 0.0 0.5467,0.4061 1806 -7.65E-004 591.1 86.0 764.7 87.9 13.14 0.11 38.91
114 2017_06_12 15:04:01 848 7 0 0.987 44.0 0.5567,0.4161 1806 -7.65E-004 592.1 86.0 763.6 88.9 14.14 0.11 0.30
                                1 11.301 0.1 0.5467,0.4062 1806 7.62E-004 591.1 86.0 764.7 87.9 13.14 0.11 16.61
                                2 11.275 0.1 0.5467,0.4062 1806 7.62E-004 591.1 86.0 764.7 87.9 13.14 0.11 19.42
115 2017_06_12 15:04:01 885 7 0 0.983 44.0 0.5567,0.4162 1806 7.60E-004 592.1 86.0 763.6 88.9 14.14 0.11 0.30
                                1 11.288 0.1 0.5467,0.4062 1807 -7.56E-004 591.1 86.0 764.7 88.0 13.13 0.11 19.39
                                2 11.272 0.1 0.5466,0.4062 1807 -7.51E-004 591.1 86.0 764.7 87.9 13.13 0.11 16.64
116 2017_06_12 15:04:01 927 7 0 0.975 44.0 0.5566,0.4162 1807 -7.55E-004 592.1 86.0 763.6 88.9 14.13 0.11 0.30
                                1 11.274 0.1 0.5466,0.4062 1807 -7.50E-004 591.1 86.0 731.3 87.9 13.13 0.11 11.65
                                2 11.229 0.0 0.5466,0.4062 1807 -7.49E-004 591.1 86.0 731.2 87.9 13.13 0.11 58.45
117 2017_06_12 15:04:01 970 7 0 0.983 44.0 0.5566,0.4162 1807 -7.49E-004 592.1 86.0 730.2 88.9 14.12 0.11 0.30
                                1 11.286 0.1 0.5467,0.4062 1807 -7.48E-004 591.1 86.0 731.2 87.9 13.13 0.11 16.61
                                2 11.253 0.0 0.5467,0.4062 1807 -7.49E-004 591.1 86.0 731.2 87.9 13.13 0.11 58.33
118 2017_06_12 15:04:02 014 7 0 0.981 44.0 0.5567,0.4162 1807 -7.52E-004 592.1 86.0 730.1 88.9 14.13 0.11 0.30
                                1 11.292 0.1 0.5467,0.4062 1807 -7.48E-004 591.1 86.0 731.2 87.9 13.13 0.11 14.53
                                2 11.267 0.1 0.5467,0.4062 1807 -7.50E-004 591.1 86.0 731.3 87.9 13.13 0.11 23.30
119 2017_06_12 15:04:02 057 7 0 0.991 44.0 0.5567,0.4162 1807 -7.48E-004 592.1 86.0 730.2 88.9 14.13 0.11 0.30
                                1 11.275 0.1 0.5467,0.4062 1807 -7.50E-004 591.1 86.0 731.3 87.9 13.13 0.11 11.64
                                2 11.231 0.1 0.5466,0.4064 1808 -7.03E-004 591.0 86.0 713.8 88.0 13.18 0.12 23.47
120 2017_06_12 15:04:02 101 7 0 0.980 44.0 0.5566,0.4163 1808 -7.21E-004 592.0 86.0 712.2 89.0 14.16 0.11 0.30
                                1 11.285 0.1 0.5466,0.4063 1808 -7.27E-004 591.0 86.0 713.3 88.0 13.16 0.11 10.60
                                2 11.236 0.0 0.5466,0.4063 1807 7.34E-004 591.1 86.0 713.4 88.0 13.15 0.11 0.00
121 2017_06_12 15:04:02 144 7 0 0.985 44.0 0.5566,0.4163 1807 -7.40E-004 592.1 86.0 763.6 89.0 14.14 0.11 0.30
                                1 11.265 0.2 0.5466,0.4062 1807 -7.45E-004 591.1 86.0 764.7 88.0 13.14 0.11 7.29
                                2 25.333 0.0 0.5466,0.4062 1807 -7.45E-004 591.1 86.0 731.3 88.0 13.14 0.11 12.96
122 2017_06_12 15:04:02 189 7 0 0.987 44.0 0.5566,0.4162 1807 -7.45E-004 592.1 86.0 730.2 89.0 14.14 0.11 0.30
                                1 11.302 0.1 0.5466,0.4062 1807 -7.45E-004 591.1 86.0 731.3 88.0 13.15 0.11 8.95
                                2 11.240 0.0 0.5466,0.4062 1807 -7.51E-004 591.1 86.0 731.3 88.0 13.14 0.11 38.98
123 2017_06_12 15:04:02 233 7 0 0.980 44.0 0.5567,0.4162 1807 -7.53E-004 592.1 86.0 730.2 89.0 14.15 0.11 0.30
                                1 11.252 0.0 0.5467,0.4062 1806 7.55E-004 591.1 86.0 731.3 88.0 13.14 0.11 58.41
                                2 11.289 0.0 0.5467,0.4062 1806 7.57E-004 591.1 86.0 731.3 88.0 13.15 0.11 0.00
124 2017_06_12 15:04:02 277 7 0 0.979 44.0 0.5567,0.4162 1806 -7.60E-004 592.1 86.0 730.2 89.0 14.16 0.11 0.30
                                1 25.333 0.1 0.5467,0.4062 1806 7.59E-004 591.1 86.0 731.3 88.0 13.16 0.11 6.49
                                2 11.255 0.0 0.5467,0.4062 1806 7.62E-004 591.1 86.0 731.3 88.0 13.16 0.11 29.22
125 2017_06_12 15:04:02 317 7 0 0.990 44.0 0.5567,0.4162 1806 7.62E-004 592.1 86.0 763.6 89.0 14.15 0.11 0.30
                                1 11.275 0.1 0.5467,0.4062 1806 7.63E-004 591.1 86.0 764.7 88.0 13.15 0.11 11.67
                                2 11.260 0.0 0.5467,0.4062 1806 7.62E-004 591.1 86.0 731.3 88.0 13.16 0.11 0.00
126 2017_06_12 15:04:02 353 7 0 0.982 44.0 0.5567,0.4162 1806 7.60E-004 592.1 86.0 763.6 89.0 14.16 0.11 0.30
                                1 11.303 0.1 0.5467,0.4062 1806 7.62E-004 591.1 86.0 764.7 88.0 13.16 0.11 12.93
                                2 11.262 0.0 0.5467,0.4062 1806 7.63E-004 591.1 86.0 764.7 88.0 13.16 0.12 38.95
127 2017_06_12 15:04:02 390 7 0 0.980 44.0 0.5567,0.4162 1806 7.65E-004 592.1 86.0 763.6 89.0 14.16 0.12 0.30
                                1 11.274 0.1 0.5466,0.4062 1807 -7.63E-004 591.1 86.0 764.7 88.0 13.16 0.12 8.98
                                2 11.268 0.0 0.5466,0.4062 1807 -7.61E-004 591.1 86.0 764.7 88.0 13.16 0.11 38.93
128 2017_06_12 15:04:02 430 7 0 0.986 44.0 0.5566,0.4162 1807 -7.63E-004 592.1 86.0 763.6 89.0 14.16 0.11 0.30
                                1 11.264 0.1 0.5466,0.4062 1807 -7.61E-004 591.1 86.0 764.7 88.0 13.16 0.11 16.69
                                2 11.261 0.0 0.5466,0.4062 1807 -7.60E-004 591.1 86.0 764.7 88.0 13.16 0.11 29.21
129 2017_06_12 15:04:02 470 7 0 0.986 44.0 0.5566,0.4162 1807 -7.61E-004 592.1 86.0 763.6 89.0 14.15 0.11 0.30
                                1 11.294 0.1 0.5466,0.4062 1807 -7.61E-004 591.1 86.0 764.7 88.0 13.15 0.11 23.28
                                2 11.246 0.0 0.5466,0.4062 1806 7.63E-004 591.1 86.0 764.7 88.0 13.15 0.11 29.23
130 2017_06_12 15:04:02 509 7 0 0.983 44.0 0.5566,0.4162 1807 -7.61E-004 592.1 86.0 763.6 89.0 14.14 0.11 0.30
                                1 25.333 0.1 0.5466,0.4062 1807 -7.57E-004 591.1 86.0 764.7 88.0 13.14 0.11 8.65
                                2 11.249 0.0 0.5466,0.4062 1807 -7.54E-004 591.1 86.0 764.7 88.0 13.14 0.11 29.21
131 2017_06_12 15:04:02 549 7 0 0.981 44.0 0.5570,0.4161 1804 -7.38E-004 592.1 86.1 763.6 88.9 14.13 0.11 0.30
                                1 11.271 0.1 0.5466,0.4062 1807 -7.58E-004 591.1 86.0 764.7 88.1 13.14 0.11 19.43
                                2 11.268 0.0 0.5466,0.4062 1807 -7.57E-004 591.1 86.0 764.7 88.1 13.14 0.11 116.63
132 2017_06_12 15:04:02 589 7 0 0.980 44.0 0.5567,0.4162 1807 -7.57E-004 592.1 86.0 763.6 89.1 14.14 0.11 0.30
                                1 11.275 0.1 0.5467,0.4062 1806 7.56E-004 591.1 86.0 764.7 88.0 13.14 0.11 11.65
                                2 11.266 0.1 0.5467,0.4062 1806 7.56E-004 591.1 86.0 764.7 88.0 13.14 0.11 12.96
