记录条数   时间  bin号 晶号 电压(V) 反向漏电流(uA) 色坐标(x,y) 相关色温(K) 色差 主波长(nm) 色纯度(%) 峰值波长(nm) 显色性指数 光通量(lm) 辐射通量(mW) 光效 
3561 2017_06_13 15:11:36 442 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3562 2017_06_13 15:11:36 445 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3563 2017_06_13 15:11:36 448 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3564 2017_06_13 15:11:36 451 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3565 2017_06_13 15:11:36 454 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3566 2017_06_13 15:11:36 457 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3567 2017_06_13 15:11:36 460 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3568 2017_06_13 15:11:36 463 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3569 2017_06_13 15:11:36 466 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3570 2017_06_13 15:11:36 469 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3571 2017_06_13 15:11:36 472 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3572 2017_06_13 15:11:36 475 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3573 2017_06_13 15:11:36 478 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3574 2017_06_13 15:11:36 483 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3575 2017_06_13 15:11:36 485 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3576 2017_06_13 15:11:36 488 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3577 2017_06_13 15:11:36 492 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3578 2017_06_13 15:11:36 495 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3579 2017_06_13 15:11:36 498 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3580 2017_06_13 15:11:36 501 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3581 2017_06_13 15:11:36 504 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3582 2017_06_13 15:11:36 507 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3583 2017_06_13 15:11:36 510 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3584 2017_06_13 15:11:36 513 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3585 2017_06_13 15:11:36 516 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3586 2017_06_13 15:11:36 519 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3587 2017_06_13 15:11:36 522 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3588 2017_06_13 15:11:36 525 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3589 2017_06_13 15:11:36 528 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3590 2017_06_13 15:11:36 531 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3591 2017_06_13 15:11:36 534 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3592 2017_06_13 15:11:36 537 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3593 2017_06_13 15:11:36 540 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3594 2017_06_13 15:11:36 543 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3595 2017_06_13 15:11:36 546 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3596 2017_06_13 15:11:36 549 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3597 2017_06_13 15:11:36 552 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3598 2017_06_13 15:11:36 555 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3599 2017_06_13 15:11:36 558 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3600 2017_06_13 15:11:36 562 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3601 2017_06_13 15:11:36 565 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3602 2017_06_13 15:11:36 568 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3603 2017_06_13 15:11:36 571 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3604 2017_06_13 15:11:36 574 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3605 2017_06_13 15:11:36 577 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3606 2017_06_13 15:11:36 580 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3607 2017_06_13 15:11:36 583 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3608 2017_06_13 15:11:36 586 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3609 2017_06_13 15:11:36 589 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3610 2017_06_13 15:11:36 592 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3611 2017_06_13 15:11:36 595 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3612 2017_06_13 15:11:36 598 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3613 2017_06_13 15:11:36 601 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3614 2017_06_13 15:11:36 604 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3615 2017_06_13 15:11:36 607 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3616 2017_06_13 15:11:36 610 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3617 2017_06_13 15:11:36 613 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3618 2017_06_13 15:11:36 616 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3619 2017_06_13 15:11:36 619 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3620 2017_06_13 15:11:36 622 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3621 2017_06_13 15:11:36 625 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3622 2017_06_13 15:11:36 628 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3623 2017_06_13 15:11:36 631 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3624 2017_06_13 15:11:36 634 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3625 2017_06_13 15:11:36 638 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3626 2017_06_13 15:11:36 641 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3627 2017_06_13 15:11:36 644 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3628 2017_06_13 15:11:36 648 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3629 2017_06_13 15:11:36 651 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3630 2017_06_13 15:11:36 654 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3631 2017_06_13 15:11:36 657 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3632 2017_06_13 15:11:36 660 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3633 2017_06_13 15:11:36 663 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3634 2017_06_13 15:11:36 666 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3635 2017_06_13 15:11:36 669 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3636 2017_06_13 15:11:36 672 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3637 2017_06_13 15:11:36 675 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3638 2017_06_13 15:11:36 678 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3639 2017_06_13 15:11:36 681 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3640 2017_06_13 15:11:36 684 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3641 2017_06_13 15:11:36 687 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3642 2017_06_13 15:11:36 690 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3643 2017_06_13 15:11:36 693 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3644 2017_06_13 15:11:36 696 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3645 2017_06_13 15:11:36 700 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3646 2017_06_13 15:11:36 703 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3647 2017_06_13 15:11:36 706 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3648 2017_06_13 15:11:36 709 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3649 2017_06_13 15:11:36 712 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3650 2017_06_13 15:11:36 715 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3651 2017_06_13 15:11:36 718 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3652 2017_06_13 15:11:36 721 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3653 2017_06_13 15:11:36 724 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3654 2017_06_13 15:11:36 730 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3655 2017_06_13 15:11:36 733 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3656 2017_06_13 15:11:36 736 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3657 2017_06_13 15:11:36 739 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3658 2017_06_13 15:11:36 742 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3659 2017_06_13 15:11:36 745 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3660 2017_06_13 15:11:36 748 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3661 2017_06_13 15:11:36 751 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3662 2017_06_13 15:11:36 754 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3663 2017_06_13 15:11:36 757 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3664 2017_06_13 15:11:36 760 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3665 2017_06_13 15:11:36 763 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3666 2017_06_13 15:11:36 766 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3667 2017_06_13 15:11:36 769 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3668 2017_06_13 15:11:36 772 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3669 2017_06_13 15:11:36 775 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3670 2017_06_13 15:11:36 778 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3671 2017_06_13 15:11:36 781 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3672 2017_06_13 15:11:36 784 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3673 2017_06_13 15:11:36 787 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3674 2017_06_13 15:11:36 790 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3675 2017_06_13 15:11:36 793 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3676 2017_06_13 15:11:36 796 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3677 2017_06_13 15:11:36 799 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3678 2017_06_13 15:11:36 802 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3679 2017_06_13 15:11:36 805 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3680 2017_06_13 15:11:36 808 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3681 2017_06_13 15:11:36 811 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3682 2017_06_13 15:11:36 814 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3683 2017_06_13 15:11:36 817 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3684 2017_06_13 15:11:36 820 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3685 2017_06_13 15:11:36 823 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3686 2017_06_13 15:11:36 826 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3687 2017_06_13 15:11:36 829 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3688 2017_06_13 15:11:36 832 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3689 2017_06_13 15:11:36 835 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3690 2017_06_13 15:11:36 838 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3691 2017_06_13 15:11:36 841 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3692 2017_06_13 15:11:36 844 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3693 2017_06_13 15:11:36 847 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3694 2017_06_13 15:11:36 850 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3695 2017_06_13 15:11:36 853 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3696 2017_06_13 15:11:36 856 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3697 2017_06_13 15:11:36 859 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3698 2017_06_13 15:11:36 862 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3699 2017_06_13 15:11:36 865 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3700 2017_06_13 15:11:36 869 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3701 2017_06_13 15:11:36 872 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3702 2017_06_13 15:11:36 875 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3703 2017_06_13 15:11:36 878 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3704 2017_06_13 15:11:36 881 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3705 2017_06_13 15:11:36 884 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3706 2017_06_13 15:11:36 887 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3707 2017_06_13 15:11:36 890 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3708 2017_06_13 15:11:36 893 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3709 2017_06_13 15:11:36 896 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3710 2017_06_13 15:11:36 899 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3711 2017_06_13 15:11:36 903 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3712 2017_06_13 15:11:36 906 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3713 2017_06_13 15:11:36 909 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3714 2017_06_13 15:11:36 912 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3715 2017_06_13 15:11:36 915 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3716 2017_06_13 15:11:36 918 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3717 2017_06_13 15:11:36 921 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3718 2017_06_13 15:11:36 924 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3719 2017_06_13 15:11:36 927 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3720 2017_06_13 15:11:36 930 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3721 2017_06_13 15:11:36 933 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3722 2017_06_13 15:11:36 936 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3723 2017_06_13 15:11:36 939 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3724 2017_06_13 15:11:36 942 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3725 2017_06_13 15:11:36 945 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3726 2017_06_13 15:11:36 948 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3727 2017_06_13 15:11:36 951 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3728 2017_06_13 15:11:36 954 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3729 2017_06_13 15:11:36 957 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3730 2017_06_13 15:11:36 960 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3731 2017_06_13 15:11:36 963 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3732 2017_06_13 15:11:36 966 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3733 2017_06_13 15:11:36 969 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
