记录条数   时间  bin号 晶号 电压(V) 反向漏电流(uA) 色坐标(x,y) 相关色温(K) 色差 主波长(nm) 色纯度(%) 峰值波长(nm) 显色性指数 光通量(lm) 辐射通量(mW) 光效 
27535 2017_06_12 15:15:22 673 10 0 9.208 0.2 0.5565,0.4161 1808 -7.81E-004 592.1 85.9 763.6 88.1 13.10 0.10 8.75
27536 2017_06_12 15:15:22 694 10 0 9.224 0.2 0.5565,0.4162 1808 -7.78E-004 592.1 85.9 763.6 88.1 13.10 0.10 6.90
27537 2017_06_12 15:15:22 714 10 0 9.233 0.2 0.5557,0.4154 1809 -1.03E-003 592.1 85.5 763.6 88.1 13.10 0.10 7.70
27538 2017_06_12 15:15:22 735 10 0 9.214 0.2 0.5564,0.4161 1808 -7.87E-004 592.1 85.9 763.6 88.1 13.10 0.10 6.91
27539 2017_06_12 15:15:22 756 10 0 9.215 0.2 0.5566,0.4163 1808 -7.35E-004 592.1 86.0 763.6 88.1 13.10 0.10 6.91
27540 2017_06_12 15:15:22 775 10 0 9.232 0.2 0.5565,0.4162 1808 -7.60E-004 592.1 86.0 763.6 88.1 13.11 0.10 7.70
27541 2017_06_12 15:15:22 795 10 0 9.217 0.2 0.5565,0.4162 1808 -7.51E-004 592.1 86.0 763.6 88.1 13.11 0.10 6.56
27542 2017_06_12 15:15:22 815 10 0 9.223 0.2 0.5566,0.4162 1807 7.56E-004 592.1 86.0 763.6 88.0 13.11 0.10 6.90
27543 2017_06_12 15:15:22 837 10 0 9.223 0.2 0.5566,0.4162 1807 7.58E-004 592.1 86.0 763.6 88.1 13.10 0.10 6.56
27544 2017_06_12 15:15:22 857 10 0 9.242 0.2 0.5566,0.4162 1807 -7.51E-004 592.1 86.0 763.6 88.0 13.10 0.10 5.45
27545 2017_06_12 15:15:22 878 10 0 9.216 0.2 0.5565,0.4162 1807 7.69E-004 592.1 86.0 763.6 88.0 13.10 0.10 6.25
27546 2017_06_12 15:15:22 898 10 0 9.206 0.2 0.5565,0.4162 1808 -7.70E-004 592.1 86.0 763.6 88.1 13.10 0.10 6.57
27547 2017_06_12 15:15:22 917 10 0 9.209 0.2 0.5564,0.4161 1808 -7.96E-004 592.1 85.9 763.6 88.1 13.11 0.10 6.91
27548 2017_06_12 15:15:22 938 10 0 9.217 0.2 0.5565,0.4161 1808 -7.91E-004 592.1 85.9 763.6 88.1 13.11 0.10 8.75
27549 2017_06_12 15:15:22 958 10 0 9.215 0.2 0.5565,0.4161 1807 7.85E-004 592.1 85.9 763.6 88.0 13.11 0.10 8.75
27550 2017_06_12 15:15:22 979 10 0 9.212 0.2 0.5565,0.4161 1808 -7.87E-004 592.1 85.9 763.6 88.1 13.11 0.10 7.30
27551 2017_06_12 15:15:23 000 10 0 9.239 0.2 0.5558,0.4154 1808 1.04E-003 592.1 85.5 763.6 88.0 13.12 0.10 6.24
27552 2017_06_12 15:15:23 020 10 0 9.219 0.2 0.5564,0.4161 1808 -7.97E-004 592.1 85.9 763.6 88.1 13.11 0.10 8.75
27553 2017_06_12 15:15:23 040 10 0 9.239 0.2 0.5562,0.4159 1808 -8.63E-004 592.1 85.8 763.6 88.1 13.12 0.10 6.55
27554 2017_06_12 15:15:23 061 10 0 9.230 0.2 0.5563,0.4160 1808 -8.37E-004 592.1 85.8 763.6 88.1 13.11 0.10 6.90
27555 2017_06_12 15:15:23 080 10 0 9.204 0.2 0.5563,0.4160 1808 -8.27E-004 592.1 85.8 763.6 88.1 13.11 0.10 7.73
27556 2017_06_12 15:15:23 101 10 0 9.209 0.2 0.5564,0.4161 1808 -8.10E-004 592.1 85.9 763.6 88.1 13.11 0.10 7.30
27557 2017_06_12 15:15:23 121 10 0 9.223 0.2 0.5563,0.4160 1808 -8.20E-004 592.1 85.9 763.6 88.1 13.12 0.10 6.56
27558 2017_06_12 15:15:23 142 10 0 9.214 0.2 0.5563,0.4161 1808 -8.13E-004 592.1 85.9 763.6 88.1 13.12 0.10 7.30
27559 2017_06_12 15:15:23 161 10 0 9.213 0.2 0.5566,0.4163 1807 7.35E-004 592.1 86.0 763.6 88.0 13.12 0.10 6.91
27560 2017_06_12 15:15:23 183 10 0 9.213 0.2 0.5564,0.4161 1808 -8.06E-004 592.1 85.9 763.6 88.1 13.12 0.10 7.73
27561 2017_06_12 15:15:23 204 10 0 9.216 0.1 0.5564,0.4161 1808 -7.93E-004 592.1 85.9 763.6 88.1 13.12 0.10 10.10
27562 2017_06_12 15:15:23 224 10 0 9.226 0.1 0.5564,0.4161 1808 -8.00E-004 592.1 85.9 763.6 88.1 13.12 0.10 11.93
27563 2017_06_12 15:15:23 244 10 0 9.208 0.1 0.5564,0.4161 1808 -7.94E-004 592.1 85.9 763.6 88.1 13.12 0.10 9.39
27564 2017_06_12 15:15:23 265 10 0 9.212 0.1 0.5564,0.4161 1808 -8.00E-004 592.1 85.9 763.6 88.1 13.12 0.10 10.11
27565 2017_06_12 15:15:23 285 10 0 9.221 0.2 0.5564,0.4161 1808 -7.94E-004 592.1 85.9 763.6 88.1 13.12 0.10 8.20
27566 2017_06_12 15:15:23 305 10 0 9.206 0.1 0.5564,0.4161 1808 -8.01E-004 592.1 85.9 763.6 88.1 13.12 0.10 9.39
27567 2017_06_12 15:15:23 324 10 0 9.211 0.1 0.5564,0.4161 1808 -8.00E-004 592.1 85.9 763.6 88.1 13.12 0.10 9.39
27568 2017_06_12 15:15:23 344 10 0 9.210 0.1 0.5564,0.4161 1808 -7.95E-004 592.1 85.9 763.6 88.1 13.12 0.10 9.39
27569 2017_06_12 15:15:23 365 10 0 9.210 0.1 0.5564,0.4161 1808 -7.91E-004 592.1 85.9 763.6 88.1 13.12 0.10 10.11
27570 2017_06_12 15:15:23 385 10 0 9.214 0.1 0.5564,0.4161 1808 -7.84E-004 592.1 85.9 763.6 88.1 13.12 0.10 10.10
27571 2017_06_12 15:15:23 405 10 0 9.217 0.1 0.5564,0.4162 1808 -7.79E-004 592.1 85.9 763.6 88.1 13.12 0.10 10.10
27572 2017_06_12 15:15:23 425 10 0 9.219 0.2 0.5565,0.4162 1808 -7.75E-004 592.1 85.9 763.6 88.1 13.12 0.10 7.72
27573 2017_06_12 15:15:23 445 10 0 9.212 0.1 0.5565,0.4162 1808 -7.70E-004 592.1 86.0 763.6 88.1 13.11 0.10 10.10
27574 2017_06_12 15:15:23 465 10 0 9.223 0.1 0.5565,0.4162 1808 -7.74E-004 592.1 86.0 763.6 88.1 13.11 0.10 11.93
27575 2017_06_12 15:15:23 487 10 0 9.216 0.1 0.5565,0.4162 1808 -7.74E-004 592.1 86.0 763.6 88.1 13.11 0.10 9.38
27576 2017_06_12 15:15:23 508 10 0 9.237 0.1 0.5565,0.4162 1807 7.74E-004 592.1 86.0 763.6 88.1 13.11 0.10 10.91
27577 2017_06_12 15:15:23 528 10 0 9.199 0.1 0.5568,0.4159 1804 -8.23E-004 592.1 86.0 763.6 88.0 13.09 0.10 11.94
27578 2017_06_12 15:15:23 547 10 0 9.223 0.1 0.5564,0.4162 1808 -7.67E-004 592.1 85.9 763.6 88.1 13.11 0.10 11.93
27579 2017_06_12 15:15:23 567 10 0 9.215 0.1 0.5565,0.4162 1808 -7.74E-004 592.1 85.9 763.6 88.1 13.11 0.10 11.94
27580 2017_06_12 15:15:23 587 10 0 9.213 0.1 0.5564,0.4162 1808 -7.70E-004 592.1 85.9 763.6 88.1 13.11 0.10 11.94
27581 2017_06_12 15:15:23 606 10 0 9.211 0.1 0.5565,0.4162 1808 -7.72E-004 592.1 86.0 763.6 88.1 13.11 0.10 11.94
27582 2017_06_12 15:15:23 627 10 0 9.216 0.1 0.5565,0.4162 1808 -7.66E-004 592.1 86.0 763.6 88.2 13.11 0.10 10.94
27583 2017_06_12 15:15:23 650 10 0 9.223 0.1 0.5565,0.4162 1808 -7.66E-004 592.1 86.0 763.6 88.2 13.11 0.10 10.09
27584 2017_06_12 15:15:23 675 10 0 9.210 0.1 0.5565,0.4162 1808 -7.68E-004 592.1 85.9 763.6 88.1 13.11 0.10 13.13
27585 2017_06_12 15:15:23 698 10 0 9.233 0.2 0.5565,0.4162 1808 -7.68E-004 592.1 86.0 763.6 88.2 13.11 0.10 8.19
27586 2017_06_12 15:15:23 721 10 0 9.211 0.2 0.5565,0.4162 1808 -7.70E-004 592.1 86.0 763.6 88.2 13.11 0.10 6.91
27587 2017_06_12 15:15:23 745 10 0 9.215 0.2 0.5565,0.4162 1808 -7.69E-004 592.1 85.9 763.6 88.2 13.11 0.10 7.72
27588 2017_06_12 15:15:23 769 10 0 9.239 0.1 0.5565,0.4162 1808 -7.73E-004 592.1 86.0 763.6 88.2 13.11 0.10 10.91
27589 2017_06_12 15:15:23 792 10 0 9.233 0.2 0.5565,0.4162 1808 -7.74E-004 592.1 86.0 763.6 88.2 13.11 0.10 8.19
27590 2017_06_12 15:15:23 816 10 0 9.213 0.2 0.5565,0.4162 1808 -7.73E-004 592.1 86.0 763.6 88.2 13.11 0.10 8.75
27591 2017_06_12 15:15:23 841 10 0 9.203 0.2 0.5565,0.4162 1808 -7.77E-004 592.1 86.0 763.6 88.2 13.11 0.10 6.92
27592 2017_06_12 15:15:23 865 10 0 9.206 0.2 0.5565,0.4162 1808 -7.77E-004 592.1 86.0 763.6 88.2 13.11 0.10 6.91
27593 2017_06_12 15:15:23 889 10 0 9.233 0.1 0.5565,0.4162 1808 -7.74E-004 592.1 86.0 763.6 88.2 13.11 0.10 10.08
27594 2017_06_12 15:15:23 913 10 0 9.209 0.1 0.5565,0.4162 1808 -7.76E-004 592.1 86.0 763.6 88.2 13.11 0.10 10.10
27595 2017_06_12 15:15:23 937 10 0 9.213 0.2 0.5565,0.4162 1807 7.77E-004 592.1 86.0 763.6 88.1 13.11 0.10 8.20
27596 2017_06_12 15:15:23 960 10 0 9.203 0.2 0.5565,0.4162 1808 -7.77E-004 592.1 86.0 763.6 88.2 13.11 0.10 8.21
27597 2017_06_12 15:15:23 984 10 0 9.235 0.2 0.5565,0.4162 1808 -7.76E-004 592.1 86.0 763.6 88.1 13.11 0.10 5.95
27598 2017_06_12 15:15:24 011 10 0 9.213 0.1 0.5565,0.4162 1808 -7.76E-004 592.1 86.0 763.6 88.1 13.11 0.10 10.10
27599 2017_06_12 15:15:24 034 10 0 9.212 0.1 0.5562,0.4165 1812 -6.97E-004 592.0 86.0 763.6 88.3 13.15 0.10 9.41
27600 2017_06_12 15:15:24 058 10 0 9.223 0.2 0.5566,0.4160 1806 -8.13E-004 592.1 85.9 763.6 88.1 13.10 0.10 6.90
27601 2017_06_12 15:15:24 080 10 0 9.212 0.2 0.5566,0.4160 1806 8.02E-004 592.1 85.9 763.6 88.1 13.10 0.10 6.91
27602 2017_06_12 15:15:24 100 10 0 9.216 0.2 0.5566,0.4161 1807 -7.99E-004 592.1 85.9 763.6 88.1 13.10 0.10 6.90
27603 2017_06_12 15:15:24 121 10 0 9.212 0.2 0.5565,0.4161 1807 -7.91E-004 592.1 85.9 763.6 88.1 13.10 0.10 7.72
27604 2017_06_12 15:15:24 142 10 0 9.212 0.2 0.5565,0.4161 1807 -7.88E-004 592.1 85.9 763.6 88.1 13.10 0.10 6.91
27605 2017_06_12 15:15:24 163 10 0 9.212 0.2 0.5565,0.4161 1807 -7.87E-004 592.1 85.9 763.6 88.1 13.10 0.10 7.72
27606 2017_06_12 15:15:24 187 10 0 9.216 0.2 0.5565,0.4161 1807 -7.87E-004 592.1 85.9 763.6 88.1 13.10 0.10 8.75
27607 2017_06_12 15:15:24 210 10 0 9.200 0.1 0.5565,0.4161 1807 -7.88E-004 592.1 85.9 763.6 88.1 13.10 0.10 13.14
27608 2017_06_12 15:15:24 234 10 0 9.212 0.2 0.5565,0.4161 1807 -7.87E-004 592.1 85.9 763.6 88.1 13.11 0.10 8.75
27609 2017_06_12 15:15:24 257 10 0 9.213 0.2 0.5565,0.4161 1807 -7.86E-004 592.1 85.9 763.6 88.1 13.11 0.10 6.91
27610 2017_06_12 15:15:24 281 10 0 9.204 0.2 0.5565,0.4161 1807 -7.86E-004 592.1 85.9 763.6 88.1 13.11 0.10 6.92
27611 2017_06_12 15:15:24 305 10 0 9.221 0.1 0.5565,0.4161 1807 7.86E-004 592.1 85.9 763.6 88.1 13.11 0.10 10.93
27612 2017_06_12 15:15:24 328 10 0 9.216 0.1 0.5565,0.4161 1808 -7.84E-004 592.1 85.9 763.6 88.2 13.11 0.10 9.37
27613 2017_06_12 15:15:24 351 10 0 9.214 0.1 0.5565,0.4162 1808 -7.80E-004 592.1 85.9 763.6 88.2 13.11 0.10 14.59
27614 2017_06_12 15:15:24 374 10 0 9.210 0.1 0.5565,0.4161 1808 -7.80E-004 592.1 86.0 763.6 88.2 13.11 0.10 10.10
27615 2017_06_12 15:15:24 398 10 0 9.222 0.2 0.5565,0.4162 1808 -7.80E-004 592.1 85.9 763.6 88.2 13.11 0.10 7.29
27616 2017_06_12 15:15:24 423 10 0 9.199 0.2 0.5567,0.4161 1805 7.79E-004 592.1 86.0 763.6 88.1 13.16 0.10 6.00
27617 2017_06_12 15:15:24 446 10 0 9.209 0.2 0.5566,0.4161 1806 -7.80E-004 592.1 85.9 763.6 88.1 13.14 0.10 7.75
27618 2017_06_12 15:15:24 470 10 0 9.213 0.1 0.5566,0.4161 1807 -7.80E-004 592.1 86.0 763.6 88.1 13.13 0.10 13.15
27619 2017_06_12 15:15:24 494 10 0 9.216 0.1 0.5565,0.4161 1807 -7.80E-004 592.1 85.9 763.6 88.1 13.12 0.10 10.95
27620 2017_06_12 15:15:24 517 10 0 9.191 0.2 0.5565,0.4161 1807 -7.78E-004 592.1 85.9 763.6 88.1 13.12 0.10 7.32
27621 2017_06_12 15:15:24 541 10 0 9.198 0.2 0.5565,0.4161 1807 -7.80E-004 592.1 85.9 763.6 88.1 13.12 0.10 7.74
27622 2017_06_12 15:15:24 564 10 0 9.228 0.2 0.5565,0.4161 1807 -7.80E-004 592.1 85.9 763.6 88.1 13.12 0.10 8.75
27623 2017_06_12 15:15:24 593 10 0 9.226 0.2 0.5565,0.4161 1807 -7.79E-004 592.1 85.9 763.6 88.1 13.12 0.10 7.29
27624 2017_06_12 15:15:24 614 10 0 9.208 0.2 0.5565,0.4161 1807 7.78E-004 592.1 86.0 763.6 88.1 13.12 0.10 8.76
27625 2017_06_12 15:15:24 636 10 0 9.213 0.2 0.5565,0.4161 1807 7.78E-004 592.1 85.9 763.6 88.1 13.11 0.10 6.91
27626 2017_06_12 15:15:24 657 10 0 9.199 0.2 0.5565,0.4161 1807 7.79E-004 592.1 86.0 763.6 88.1 13.11 0.10 5.48
27627 2017_06_12 15:15:24 679 10 0 9.219 0.2 0.5565,0.4161 1808 -7.80E-004 592.1 86.0 763.6 88.1 13.11 0.10 8.20
27628 2017_06_12 15:15:24 700 10 0 9.209 0.2 0.5565,0.4161 1807 7.84E-004 592.1 85.9 763.6 88.1 13.11 0.10 6.92
27629 2017_06_12 15:15:24 721 10 0 9.202 0.2 0.5565,0.4161 1807 7.82E-004 592.1 85.9 763.6 88.1 13.11 0.10 6.92
27630 2017_06_12 15:15:24 742 10 0 9.216 0.1 0.5565,0.4161 1807 7.81E-004 592.1 85.9 763.6 88.1 13.11 0.10 9.38
27631 2017_06_12 15:15:24 763 10 0 9.201 0.2 0.5565,0.4161 1807 7.79E-004 592.1 86.0 763.6 88.1 13.11 0.10 8.22
27632 2017_06_12 15:15:24 785 10 0 9.190 0.1 0.5565,0.4161 1807 7.79E-004 592.1 86.0 763.6 88.1 13.11 0.10 13.16
27633 2017_06_12 15:15:24 805 10 0 9.226 0.1 0.5565,0.4162 1808 -7.78E-004 592.1 86.0 763.6 88.2 13.11 0.10 10.93
27634 2017_06_12 15:15:24 826 10 0 9.240 0.1 0.5565,0.4162 1808 -7.76E-004 592.1 86.0 763.6 88.2 13.11 0.10 14.55
27635 2017_06_12 15:15:24 848 10 0 9.209 0.1 0.5565,0.4162 1808 -7.75E-004 592.1 86.0 763.6 88.2 13.11 0.10 11.94
27636 2017_06_12 15:15:24 869 10 0 9.210 0.1 0.5565,0.4162 1808 -7.74E-004 592.1 86.0 763.6 88.2 13.11 0.10 10.10
27637 2017_06_12 15:15:24 891 10 0 9.226 0.1 0.5565,0.4162 1808 -7.76E-004 592.1 86.0 763.6 88.2 13.11 0.10 10.08
27638 2017_06_12 15:15:24 911 10 0 9.211 0.1 0.5565,0.4162 1808 -7.75E-004 592.1 86.0 763.6 88.2 13.11 0.10 10.10
27639 2017_06_12 15:15:24 933 10 0 9.213 0.1 0.5565,0.4162 1808 -7.73E-004 592.1 86.0 763.6 88.2 13.11 0.10 9.38
27640 2017_06_12 15:15:24 954 10 0 9.212 0.2 0.5571,0.4153 1798 -9.66E-004 592.2 85.9 763.6 90.3 13.01 0.10 8.14
27641 2017_06_12 15:15:24 976 10 0 9.211 0.2 0.5564,0.4163 1809 -7.51E-004 592.0 86.0 763.6 87.9 13.12 0.10 6.92
27642 2017_06_12 15:15:24 999 10 0 9.207 0.2 0.5564,0.4163 1809 -7.39E-004 592.0 86.0 763.6 87.8 13.13 0.10 6.58
27643 2017_06_12 15:15:25 020 10 0 9.237 0.2 0.5564,0.4163 1808 7.54E-004 592.0 86.0 763.6 88.0 13.12 0.10 6.55
27644 2017_06_12 15:15:25 042 10 0 9.225 0.2 0.5565,0.4162 1808 -7.58E-004 592.1 86.0 763.6 88.0 13.12 0.10 8.75
27645 2017_06_12 15:15:25 063 10 0 9.214 0.2 0.5565,0.4162 1808 -7.59E-004 592.1 86.0 763.6 88.0 13.12 0.10 7.30
27646 2017_06_12 15:15:25 084 10 0 9.223 0.2 0.5565,0.4162 1808 -7.65E-004 592.1 86.0 763.6 88.0 13.11 0.10 8.20
27647 2017_06_12 15:15:25 108 10 0 9.208 0.2 0.5565,0.4162 1808 -7.69E-004 592.1 86.0 763.6 88.1 13.11 0.10 8.21
27648 2017_06_12 15:15:25 130 10 0 9.253 0.1 0.5565,0.4162 1807 7.73E-004 592.1 86.0 763.6 88.1 13.11 0.10 14.52
27649 2017_06_12 15:15:25 151 10 0 9.211 0.1 0.5565,0.4162 1808 -7.74E-004 592.1 86.0 763.6 88.1 13.11 0.10 10.10
27650 2017_06_12 15:15:25 173 10 0 9.200 0.1 0.5565,0.4162 1807 7.76E-004 592.1 86.0 763.6 88.1 13.11 0.10 14.61
27651 2017_06_12 15:15:25 194 10 0 9.212 0.2 0.5565,0.4162 1808 -7.76E-004 592.1 86.0 763.6 88.1 13.11 0.10 6.25
27652 2017_06_12 15:15:25 214 10 0 9.210 0.1 0.5565,0.4162 1808 -7.74E-004 592.1 86.0 763.6 88.2 13.11 0.10 10.10
27653 2017_06_12 15:15:25 235 10 0 9.230 0.2 0.5565,0.4162 1808 -7.73E-004 592.1 86.0 763.6 88.1 13.11 0.10 6.90
27654 2017_06_12 15:15:25 256 10 0 9.216 0.2 0.5565,0.4162 1807 7.75E-004 592.1 86.0 763.6 88.1 13.11 0.10 6.56
27655 2017_06_12 15:15:25 279 10 0 9.240 0.2 0.5565,0.4161 1807 -7.76E-004 592.1 85.9 763.6 88.1 13.11 0.10 5.45
27656 2017_06_12 15:15:25 300 10 0 9.214 0.2 0.5565,0.4161 1807 -7.76E-004 592.1 85.9 763.6 88.1 13.11 0.10 7.29
27657 2017_06_12 15:15:25 321 10 0 9.213 0.2 0.5565,0.4161 1807 -7.76E-004 592.1 85.9 763.6 88.1 13.11 0.10 6.91
27658 2017_06_12 15:15:25 343 10 0 9.215 0.2 0.5563,0.4162 1809 7.73E-004 592.0 85.9 763.6 88.2 13.12 0.10 7.30
27659 2017_06_12 15:15:25 363 10 0 9.213 0.2 0.5566,0.4161 1807 -7.74E-004 592.1 86.0 763.6 88.1 13.11 0.10 8.75
27660 2017_06_12 15:15:25 386 10 0 9.230 0.2 0.5564,0.4162 1808 -7.71E-004 592.1 85.9 763.6 88.1 13.11 0.10 8.74
27661 2017_06_12 15:15:25 406 10 0 9.215 0.1 0.5565,0.4162 1807 -7.72E-004 592.1 86.0 763.6 88.1 13.11 0.10 10.94
27662 2017_06_12 15:15:25 427 10 0 9.211 0.1 0.5565,0.4162 1807 -7.73E-004 592.1 86.0 763.6 88.1 13.11 0.10 11.94
27663 2017_06_12 15:15:25 447 10 0 9.216 0.1 0.5566,0.4161 1807 -7.73E-004 592.1 86.0 763.6 88.1 13.11 0.10 11.93
27664 2017_06_12 15:15:25 469 10 0 9.213 0.1 0.5566,0.4161 1807 -7.76E-004 592.1 86.0 763.6 88.1 13.10 0.10 10.10
27665 2017_06_12 15:15:25 491 10 0 9.230 0.2 0.5566,0.4161 1807 -7.74E-004 592.1 86.0 763.6 88.1 13.10 0.10 8.73
27666 2017_06_12 15:15:25 512 10 0 9.213 0.2 0.5565,0.4161 1807 -8.02E-004 592.1 85.9 763.6 90.5 13.06 0.10 8.17
27667 2017_06_12 15:15:25 534 10 0 9.216 0.2 0.5565,0.4161 1807 -7.93E-004 592.1 85.9 763.6 89.4 13.07 0.10 8.72
27668 2017_06_12 15:15:25 556 10 0 9.207 0.2 0.5566,0.4161 1807 -7.89E-004 592.1 86.0 763.6 89.1 13.08 0.10 6.90
27669 2017_06_12 15:15:25 578 10 0 9.239 0.2 0.5562,0.4164 1811 -7.34E-004 592.0 85.9 763.6 88.7 13.11 0.10 7.70
27670 2017_06_12 15:15:25 599 10 0 9.206 0.2 0.5566,0.4161 1806 7.90E-004 592.1 85.9 763.6 88.5 13.09 0.10 6.25
27671 2017_06_12 15:15:25 621 10 0 9.206 0.2 0.5566,0.4161 1807 -7.85E-004 592.1 86.0 763.6 88.5 13.09 0.10 5.96
27672 2017_06_12 15:15:25 645 10 0 9.211 0.2 0.5566,0.4161 1807 -7.84E-004 592.1 86.0 763.6 88.5 13.09 0.10 6.24
27673 2017_06_12 15:15:25 665 10 0 9.209 0.1 0.5566,0.4161 1806 -7.93E-004 592.1 86.0 763.6 88.5 13.09 0.10 10.09
27674 2017_06_12 15:15:25 687 10 0 9.207 0.1 0.5566,0.4160 1806 -7.94E-004 592.1 86.0 729.9 88.5 13.09 0.10 10.93
27675 2017_06_12 15:15:25 708 10 0 9.213 0.1 0.5566,0.4161 1806 -7.92E-004 592.1 85.9 729.9 88.4 13.09 0.10 10.92
27676 2017_06_12 15:15:25 730 10 0 9.210 0.1 0.5566,0.4161 1806 -7.90E-004 592.1 85.9 729.9 88.3 13.09 0.10 10.09
27677 2017_06_12 15:15:25 751 10 0 9.256 0.1 0.5566,0.4161 1806 7.91E-004 592.1 85.9 729.9 88.5 13.09 0.10 9.32
27678 2017_06_12 15:15:25 772 10 0 9.215 0.1 0.5566,0.4161 1806 7.90E-004 592.1 85.9 729.9 88.4 13.09 0.10 9.36
27679 2017_06_12 15:15:25 794 10 0 9.203 0.2 0.5566,0.4161 1806 7.90E-004 592.1 85.9 729.9 88.4 13.09 0.10 8.20
27680 2017_06_12 15:15:25 816 10 0 9.206 0.1 0.5566,0.4161 1806 -7.91E-004 592.1 85.9 730.1 88.4 13.09 0.10 9.37
27681 2017_06_12 15:15:25 836 10 0 9.216 0.2 0.5566,0.4161 1806 -7.91E-004 592.1 85.9 763.6 88.4 13.09 0.10 6.55
27682 2017_06_12 15:15:25 858 10 0 9.222 0.2 0.5566,0.4161 1806 -7.91E-004 592.1 85.9 763.6 88.4 13.09 0.10 6.23
27683 2017_06_12 15:15:25 878 10 0 9.216 0.2 0.5566,0.4161 1806 -7.93E-004 592.1 85.9 730.2 88.4 13.09 0.10 6.55
27684 2017_06_12 15:15:25 900 10 0 9.215 0.2 0.5566,0.4161 1806 -7.93E-004 592.1 86.0 763.6 88.4 13.08 0.10 6.89
27685 2017_06_12 15:15:25 922 10 0 9.226 0.2 0.5566,0.4161 1806 -7.93E-004 592.1 86.0 763.6 88.4 13.08 0.10 6.54
27686 2017_06_12 15:15:25 942 10 0 9.210 0.1 0.5566,0.4161 1806 -7.93E-004 592.1 85.9 763.6 88.4 13.08 0.10 9.36
27687 2017_06_12 15:15:25 961 10 0 9.218 0.2 0.5566,0.4161 1806 -7.92E-004 592.1 85.9 763.6 88.4 13.08 0.10 7.70
27688 2017_06_12 15:15:25 979 10 0 9.209 0.2 0.5566,0.4161 1806 -7.92E-004 592.1 85.9 763.6 88.4 13.08 0.10 5.70
27689 2017_06_12 15:15:26 002 10 0 9.199 0.2 0.5566,0.4161 1806 -7.92E-004 592.1 85.9 763.6 88.4 13.08 0.10 7.29
27690 2017_06_12 15:15:26 027 10 0 9.213 0.2 0.5566,0.4161 1806 -7.91E-004 592.1 85.9 763.6 88.4 13.08 0.10 7.71
27691 2017_06_12 15:15:26 050 10 0 9.215 0.1 0.5566,0.4161 1806 7.92E-004 592.1 85.9 763.6 88.3 13.09 0.10 10.92
27692 2017_06_12 15:15:26 073 10 0 9.214 0.2 0.5566,0.4161 1806 -7.92E-004 592.1 85.9 763.6 88.3 13.09 0.10 7.71
27693 2017_06_12 15:15:26 097 10 0 9.216 0.2 0.5566,0.4161 1806 7.91E-004 592.1 85.9 763.6 88.4 13.09 0.10 6.89
27694 2017_06_12 15:15:26 121 10 0 9.215 0.2 0.5562,0.4164 1811 -7.45E-004 592.0 85.9 763.6 88.5 13.07 0.10 6.89
27695 2017_06_12 15:15:26 145 10 0 9.200 0.2 0.5563,0.4163 1809 -7.60E-004 592.0 85.9 763.6 88.5 13.07 0.10 7.28
27696 2017_06_12 15:15:26 170 10 0 9.214 0.1 0.5565,0.4162 1808 -7.74E-004 592.1 85.9 763.6 88.5 13.08 0.10 11.90
27697 2017_06_12 15:15:26 197 10 0 9.217 0.2 0.5558,0.4164 1814 -7.49E-004 592.0 85.8 763.6 88.7 13.00 0.10 7.22
27698 2017_06_12 15:15:26 221 10 0 9.206 0.2 0.5565,0.4161 1807 -7.94E-004 592.1 85.9 763.6 88.4 13.06 0.10 5.45
27699 2017_06_12 15:15:26 244 10 0 9.216 0.2 0.5566,0.4160 1806 -8.05E-004 592.1 85.9 763.6 88.4 13.06 0.10 7.27
27700 2017_06_12 15:15:26 269 10 0 9.226 0.1 0.5566,0.4160 1806 -8.08E-004 592.1 85.9 763.6 88.4 13.07 0.10 10.05
27701 2017_06_12 15:15:26 293 10 0 9.213 0.1 0.5566,0.4160 1806 8.02E-004 592.1 85.9 763.6 88.4 13.06 0.10 10.06
27702 2017_06_12 15:15:26 315 10 0 9.215 0.2 0.5566,0.4160 1806 -8.04E-004 592.1 85.9 763.6 88.4 13.06 0.10 8.72
27703 2017_06_12 15:15:26 340 10 0 9.203 0.2 0.5570,0.4156 1801 -8.99E-004 592.2 85.9 763.6 88.3 13.02 0.10 6.87
27704 2017_06_12 15:15:26 364 10 0 9.214 0.2 0.5569,0.4157 1802 -8.73E-004 592.2 85.9 763.6 88.3 13.03 0.10 7.25
27705 2017_06_12 15:15:26 387 10 0 9.249 0.2 0.5564,0.4162 1808 7.59E-004 592.1 85.9 763.6 88.5 13.08 0.10 8.70
27706 2017_06_12 15:15:26 411 10 0 9.219 0.1 0.5566,0.4161 1807 -7.89E-004 592.1 85.9 763.6 88.5 13.07 0.10 9.34
27707 2017_06_12 15:15:26 436 10 0 9.213 0.2 0.5566,0.4160 1806 -8.04E-004 592.1 86.0 763.6 88.5 13.06 0.10 8.72
27708 2017_06_12 15:15:26 459 10 0 9.210 0.2 0.5567,0.4160 1806 -8.07E-004 592.1 86.0 763.6 88.5 13.06 0.10 6.54
27709 2017_06_12 15:15:26 485 10 0 9.240 0.2 0.5565,0.4162 1808 -7.58E-004 592.1 86.0 763.6 88.5 13.08 0.10 8.16
27710 2017_06_12 15:15:26 507 10 0 9.213 0.2 0.5566,0.4161 1806 -7.87E-004 592.1 85.9 763.6 88.5 13.07 0.10 8.73
