记录条数   时间  bin号 晶号 电压(V) 反向漏电流(uA) 色坐标(x,y) 相关色温(K) 色差 主波长(nm) 色纯度(%) 峰值波长(nm) 显色性指数 光通量(lm) 辐射通量(mW) 光效 
525 2017_06_08 15:58:21 819 4 0 2.914 0.2 0.4703,0.3925 2470 -1.06E-002 590.6 52.9 614.2 76.3 28.99 0.00 39.89
526 2017_06_08 15:58:21 843 4 0 2.902 0.3 0.4701,0.3923 2471 -1.06E-002 590.7 52.8 614.2 76.3 28.99 0.00 35.61
527 2017_06_08 15:58:21 867 4 0 2.911 0.1 0.4701,0.3923 2471 -1.06E-002 590.7 52.8 614.2 76.3 29.00 0.00 68.47
528 2017_06_08 15:58:21 890 4 0 2.910 0.2 0.4701,0.3924 2471 -1.06E-002 590.7 52.9 614.2 76.3 29.00 0.00 63.92
529 2017_06_08 15:58:21 914 4 0 2.907 0.2 0.4700,0.3922 2472 -1.07E-002 590.7 52.7 614.2 76.3 29.01 0.00 45.73
530 2017_06_08 15:58:21 938 4 0 2.913 0.3 0.4702,0.3924 2471 -1.06E-002 590.7 52.9 614.2 76.3 29.00 0.00 30.90
531 2017_06_08 15:58:21 961 4 0 2.914 0.3 0.4704,0.3927 2470 -1.05E-002 590.6 53.0 614.2 76.3 29.00 0.00 31.92
532 2017_06_08 15:58:21 985 4 0 2.899 0.2 0.4702,0.3925 2471 -1.06E-002 590.7 52.9 614.2 76.3 29.00 0.00 43.75
533 2017_06_08 15:58:22 009 4 0 2.913 0.1 0.4702,0.3925 2470 -1.06E-002 590.7 52.9 614.2 76.3 29.00 0.00 79.83
534 2017_06_08 15:58:22 037 4 0 2.914 0.2 0.4702,0.3925 2470 -1.06E-002 590.7 52.9 614.2 76.3 29.00 0.00 63.83
535 2017_06_08 15:58:22 066 4 0 2.910 0.3 0.4702,0.3925 2470 -1.06E-002 590.7 52.9 614.2 76.3 29.00 0.00 30.94
536 2017_06_08 15:58:22 095 4 0 2.904 0.1 0.4702,0.3925 2470 -1.06E-002 590.7 52.9 614.2 76.3 29.00 0.00 68.63
537 2017_06_08 15:58:22 125 4 0 2.903 0.3 0.4702,0.3925 2470 -1.06E-002 590.7 52.9 614.2 76.3 29.00 0.00 30.04
538 2017_06_08 15:58:22 155 4 0 2.916 0.1 0.4702,0.3924 2470 -1.06E-002 590.7 52.9 614.2 76.3 29.00 0.00 68.37
539 2017_06_08 15:58:22 184 4 0 2.913 0.3 0.4702,0.3924 2470 -1.06E-002 590.7 52.9 614.2 76.3 29.00 0.00 29.03
540 2017_06_08 15:58:22 213 4 0 2.919 0.2 0.4703,0.3924 2470 -1.06E-002 590.7 52.9 614.2 76.3 29.00 0.00 63.74
541 2017_06_08 15:58:22 242 4 0 2.910 0.3 0.4702,0.3924 2470 -1.06E-002 590.7 52.9 614.2 76.3 29.00 0.00 33.07
542 2017_06_08 15:58:22 273 4 0 2.904 0.2 0.4700,0.3922 2471 -1.07E-002 590.7 52.8 614.2 76.4 29.01 0.00 56.53
543 2017_06_08 15:58:22 298 4 0 2.907 0.3 0.4701,0.3923 2470 -1.07E-002 590.7 52.8 614.2 76.4 29.00 0.00 36.93
544 2017_06_08 15:58:22 321 4 0 2.908 0.3 0.4701,0.3923 2470 -1.06E-002 590.7 52.8 614.2 76.4 29.00 0.00 31.99
545 2017_06_08 15:58:22 345 4 0 2.919 0.2 0.4702,0.3924 2470 -1.06E-002 590.7 52.9 614.2 76.3 29.00 0.00 41.57
546 2017_06_08 15:58:22 368 4 0 2.906 0.2 0.4702,0.3923 2470 -1.06E-002 590.7 52.8 614.2 76.3 29.00 0.00 64.02
547 2017_06_08 15:58:22 392 4 0 2.910 0.2 0.4702,0.3923 2470 -1.06E-002 590.7 52.8 614.2 76.3 29.00 0.00 63.93
548 2017_06_08 15:58:22 416 4 0 2.914 0.2 0.4703,0.3924 2469 -1.06E-002 590.7 52.9 614.2 76.3 28.98 0.00 39.87
549 2017_06_08 15:58:22 440 4 0 2.921 0.3 0.4703,0.3924 2469 -1.06E-002 590.7 52.9 614.2 76.3 28.99 0.00 32.93
550 2017_06_08 15:58:22 463 4 0 2.917 0.2 0.4703,0.3924 2469 -1.06E-002 590.7 52.9 614.2 76.3 29.00 0.00 39.85
551 2017_06_08 15:58:22 487 4 0 2.908 0.2 0.4703,0.3924 2469 -1.06E-002 590.7 52.9 614.2 76.3 29.00 0.00 56.44
552 2017_06_08 15:58:22 514 4 0 2.910 0.2 0.4703,0.3924 2469 -1.06E-002 590.7 52.9 614.2 76.3 29.00 0.00 63.93
553 2017_06_08 15:58:22 541 4 0 2.913 0.3 0.4705,0.3926 2468 -1.06E-002 590.7 53.0 614.2 76.3 29.00 0.00 31.92
554 2017_06_08 15:58:22 567 4 0 2.911 0.3 0.4703,0.3924 2469 -1.06E-002 590.7 52.9 614.2 76.3 29.00 0.00 38.34
555 2017_06_08 15:58:22 596 4 0 2.915 0.2 0.4703,0.3924 2469 -1.06E-002 590.7 52.9 614.2 76.4 29.00 0.00 59.82
556 2017_06_08 15:58:22 624 4 0 2.909 0.3 0.4703,0.3924 2468 -1.06E-002 590.7 52.9 614.2 76.4 29.00 0.00 30.94
557 2017_06_08 15:58:22 650 4 0 2.906 0.2 0.4704,0.3925 2468 -1.06E-002 590.7 53.0 614.2 76.3 28.99 0.00 53.34
558 2017_06_08 15:58:22 677 4 0 2.920 0.2 0.4703,0.3923 2468 -1.06E-002 590.7 52.9 614.2 76.3 28.99 0.00 47.77
559 2017_06_08 15:58:22 705 4 0 2.911 0.3 0.4703,0.3924 2468 -1.06E-002 590.7 52.9 614.2 76.3 28.99 0.00 31.94
560 2017_06_08 15:58:22 732 4 0 2.916 0.2 0.4703,0.3923 2468 -1.06E-002 590.7 52.9 614.2 76.3 28.98 0.00 56.26
561 2017_06_08 15:58:22 760 4 0 2.910 0.3 0.4704,0.3923 2468 -1.06E-002 590.7 52.9 614.2 76.3 28.98 0.00 31.94
562 2017_06_08 15:58:22 786 4 0 2.913 0.3 0.4705,0.3921 2465 -1.07E-002 590.8 52.9 614.2 76.3 28.95 0.00 36.77
563 2017_06_08 15:58:22 813 4 0 2.903 0.2 0.4704,0.3922 2466 -1.07E-002 590.7 52.9 614.2 76.3 28.96 0.00 63.98
564 2017_06_08 15:58:22 837 4 0 2.912 0.3 0.4707,0.3920 2460 -1.08E-002 590.8 52.9 614.2 76.6 28.89 0.00 36.72
565 2017_06_08 15:58:22 861 4 0 2.907 0.3 0.4705,0.3923 2466 -1.07E-002 590.7 52.9 614.2 76.2 28.97 0.00 34.25
566 2017_06_08 15:58:22 886 4 0 2.909 0.2 0.4707,0.3925 2465 -1.06E-002 590.7 53.1 614.2 76.3 28.97 0.00 45.63
567 2017_06_08 15:58:22 910 4 0 2.914 0.2 0.4705,0.3923 2466 -1.06E-002 590.7 52.9 614.2 76.3 28.97 0.00 63.77
568 2017_06_08 15:58:22 933 4 0 2.908 0.2 0.4705,0.3924 2466 -1.06E-002 590.7 53.0 614.2 76.3 28.97 0.00 53.25
569 2017_06_08 15:58:22 957 4 0 2.913 0.3 0.4705,0.3924 2466 -1.06E-002 590.7 52.9 614.2 76.3 28.97 0.00 33.01
570 2017_06_08 15:58:22 982 4 0 2.913 0.3 0.4705,0.3923 2466 -1.06E-002 590.7 52.9 614.2 76.3 28.97 0.00 33.00
571 2017_06_08 15:58:23 006 4 0 2.918 0.2 0.4705,0.3923 2466 -1.06E-002 590.7 52.9 614.2 76.3 28.97 0.00 43.43
572 2017_06_08 15:58:23 029 4 0 2.910 0.1 0.4708,0.3920 2459 -1.08E-002 590.8 52.9 614.2 76.2 28.89 0.00 68.24
573 2017_06_08 15:58:23 053 4 0 2.911 0.2 0.4710,0.3928 2464 -1.05E-002 590.6 53.2 614.2 76.3 28.96 0.00 53.18
574 2017_06_08 15:58:23 076 4 0 2.912 0.3 0.4707,0.3924 2464 -1.06E-002 590.7 53.0 614.2 76.3 28.95 0.00 35.43
575 2017_06_08 15:58:23 101 4 0 2.907 0.3 0.4705,0.3922 2464 -1.07E-002 590.7 52.9 614.2 76.4 28.95 0.00 29.94
576 2017_06_08 15:58:23 124 4 0 2.910 0.2 0.4705,0.3922 2464 -1.07E-002 590.7 52.9 614.2 76.4 28.96 0.00 39.90
577 2017_06_08 15:58:23 149 4 0 2.906 0.2 0.4706,0.3922 2464 -1.07E-002 590.7 52.9 614.2 76.4 28.96 0.00 63.92
578 2017_06_08 15:58:23 172 4 0 2.920 0.2 0.4705,0.3922 2464 -1.07E-002 590.7 52.9 614.2 76.4 28.95 0.00 59.64
579 2017_06_08 15:58:23 196 4 0 2.903 0.3 0.4706,0.3922 2464 -1.07E-002 590.7 52.9 614.2 76.4 28.95 0.00 38.39
580 2017_06_08 15:58:23 225 4 0 2.906 0.3 0.4705,0.3922 2464 -1.07E-002 590.7 52.9 614.2 76.4 28.96 0.00 33.06
581 2017_06_08 15:58:23 255 4 0 2.911 0.1 0.4705,0.3921 2464 -1.07E-002 590.8 52.9 614.2 76.4 28.96 0.00 87.00
582 2017_06_08 15:58:23 282 4 0 2.913 0.3 0.4705,0.3922 2464 -1.07E-002 590.7 52.9 614.2 76.4 28.96 0.00 28.98
583 2017_06_08 15:58:23 306 4 0 2.907 0.3 0.4705,0.3922 2464 -1.07E-002 590.7 52.9 614.2 76.4 28.96 0.00 38.33
584 2017_06_08 15:58:23 329 4 0 2.908 0.1 0.4705,0.3922 2464 -1.07E-002 590.7 52.9 614.2 76.4 28.96 0.00 68.45
585 2017_06_08 15:58:23 353 4 0 2.911 0.2 0.4706,0.3922 2464 -1.07E-002 590.7 52.9 614.2 76.4 28.96 0.00 59.82
586 2017_06_08 15:58:23 375 4 0 2.924 0.2 0.4707,0.3924 2463 -1.06E-002 590.7 53.0 614.2 76.4 28.95 0.00 39.69
587 2017_06_08 15:58:23 400 4 0 2.910 0.3 0.4707,0.3923 2463 -1.07E-002 590.7 53.0 614.2 76.4 28.95 0.00 31.91
588 2017_06_08 15:58:23 425 4 0 2.907 0.3 0.4706,0.3922 2463 -1.07E-002 590.7 53.0 614.2 76.4 28.95 0.00 35.48
589 2017_06_08 15:58:23 448 4 0 2.911 0.1 0.4709,0.3925 2462 -1.06E-002 590.7 53.1 614.2 76.4 28.94 0.00 86.96
590 2017_06_08 15:58:23 472 4 0 2.908 0.2 0.4707,0.3923 2463 -1.07E-002 590.7 53.0 614.2 76.4 28.95 0.00 59.85
591 2017_06_08 15:58:23 497 4 0 2.914 0.3 0.4705,0.3921 2463 -1.07E-002 590.8 52.9 614.2 76.4 28.95 0.00 36.76
592 2017_06_08 15:58:23 521 4 0 2.914 0.3 0.4706,0.3921 2463 -1.07E-002 590.8 52.9 614.2 76.4 28.95 0.00 34.13
593 2017_06_08 15:58:23 545 4 0 2.917 0.3 0.4706,0.3922 2463 -1.07E-002 590.8 52.9 614.2 76.4 28.94 0.00 32.93
594 2017_06_08 15:58:23 569 4 0 2.911 0.1 0.4706,0.3922 2463 -1.07E-002 590.8 52.9 614.2 76.4 28.95 0.00 73.59
595 2017_06_08 15:58:23 598 4 0 2.916 0.1 0.4706,0.3922 2463 -1.07E-002 590.8 52.9 614.2 76.4 28.95 0.00 68.23
596 2017_06_08 15:58:23 628 4 0 2.901 0.3 0.4707,0.3922 2463 -1.07E-002 590.8 53.0 614.2 76.4 28.94 0.00 33.10
597 2017_06_08 15:58:23 658 4 0 2.914 0.2 0.4706,0.3922 2463 -1.07E-002 590.8 52.9 614.2 76.4 28.94 0.00 63.71
598 2017_06_08 15:58:23 688 4 0 2.906 0.3 0.4707,0.3923 2462 -1.07E-002 590.7 53.0 614.2 76.4 28.94 0.00 31.94
599 2017_06_08 15:58:23 717 4 0 2.910 0.1 0.4707,0.3922 2462 -1.07E-002 590.8 53.0 614.2 76.4 28.94 0.00 68.36
600 2017_06_08 15:58:23 747 4 0 2.910 0.3 0.4707,0.3922 2462 -1.07E-002 590.8 53.0 614.2 76.4 28.94 0.00 32.99
601 2017_06_08 15:58:23 777 4 0 2.907 0.2 0.4707,0.3922 2462 -1.07E-002 590.8 53.0 614.2 76.4 28.94 0.00 63.85
602 2017_06_08 15:58:23 806 4 0 2.903 0.3 0.4709,0.3924 2461 -1.06E-002 590.7 53.1 614.2 76.4 28.94 0.00 31.97
603 2017_06_08 15:58:23 834 4 0 2.913 0.2 0.4706,0.3921 2462 -1.07E-002 590.8 52.9 614.2 76.4 28.94 0.00 59.75
604 2017_06_08 15:58:23 859 4 0 2.914 0.3 0.4710,0.3926 2460 -1.06E-002 590.7 53.2 614.2 76.4 28.93 0.00 30.81
605 2017_06_08 15:58:23 884 4 0 2.904 0.3 0.4709,0.3924 2461 -1.06E-002 590.7 53.1 614.2 76.4 28.93 0.00 34.23
606 2017_06_08 15:58:23 908 4 0 2.904 0.2 0.4710,0.3925 2460 -1.06E-002 590.7 53.1 614.2 76.4 28.93 0.00 50.44
607 2017_06_08 15:58:23 932 4 0 2.917 0.2 0.4710,0.3925 2460 -1.06E-002 590.7 53.1 614.2 76.4 28.93 0.00 56.14
608 2017_06_08 15:58:23 957 4 0 2.914 0.3 0.4707,0.3921 2462 -1.07E-002 590.8 52.9 614.2 76.4 28.93 0.00 35.37
609 2017_06_08 15:58:23 981 4 0 2.907 0.3 0.4708,0.3919 2458 -1.08E-002 590.8 52.9 614.2 76.4 28.86 0.00 31.83
610 2017_06_08 15:58:24 006 4 0 2.917 0.3 0.4708,0.3919 2459 -1.08E-002 590.8 52.9 614.2 76.4 28.87 0.00 34.01
611 2017_06_08 15:58:24 031 4 0 2.910 0.2 0.4708,0.3920 2459 -1.08E-002 590.8 52.9 614.2 76.4 28.89 0.00 63.66
612 2017_06_08 15:58:24 059 4 0 2.919 0.2 0.4707,0.3920 2461 -1.08E-002 590.8 52.9 614.2 76.4 28.83 0.00 41.31
613 2017_06_08 15:58:24 085 4 0 2.917 0.3 0.4708,0.3921 2460 -1.08E-002 590.8 53.0 614.2 76.4 28.88 0.00 31.75
614 2017_06_08 15:58:24 112 4 0 2.905 0.2 0.4708,0.3920 2460 -1.08E-002 590.8 52.9 614.2 76.4 28.88 0.00 63.76
615 2017_06_08 15:58:24 142 4 0 2.910 0.2 0.4708,0.3921 2460 -1.07E-002 590.8 53.0 614.2 76.4 28.87 0.00 39.78
616 2017_06_08 15:58:24 171 4 0 2.919 0.2 0.4708,0.3921 2460 -1.07E-002 590.8 53.0 614.2 76.4 28.88 0.00 39.67
617 2017_06_08 15:58:24 200 4 0 2.914 0.2 0.4709,0.3922 2459 -1.07E-002 590.8 53.0 614.2 76.4 28.87 0.00 47.66
618 2017_06_08 15:58:24 229 4 0 2.909 0.3 0.4706,0.3919 2461 -1.08E-002 590.8 52.8 614.2 76.5 28.87 0.00 35.36
619 2017_06_08 15:58:24 258 4 0 2.910 0.2 0.4709,0.3923 2459 -1.07E-002 590.8 53.1 614.2 76.4 28.87 0.00 59.64
620 2017_06_08 15:58:24 288 4 0 2.920 0.3 0.4710,0.3917 2454 -1.09E-002 590.9 52.9 614.2 76.9 28.76 0.00 32.67
621 2017_06_08 15:58:24 319 4 0 2.910 0.2 0.4710,0.3918 2455 -1.09E-002 590.9 52.9 614.2 76.8 28.78 0.00 47.58
622 2017_06_08 15:58:24 346 4 0 2.917 0.3 0.4710,0.3919 2456 -1.08E-002 590.9 52.9 614.2 76.7 28.80 0.00 33.93
623 2017_06_08 15:58:24 369 4 0 2.921 0.1 0.4710,0.3917 2454 -1.09E-002 590.9 52.9 614.2 76.5 28.79 0.00 72.92
624 2017_06_08 15:58:24 393 4 0 2.919 0.2 0.4710,0.3913 2451 -1.11E-002 591.0 52.8 614.2 76.5 28.74 0.00 59.20
625 2017_06_08 15:58:24 417 4 0 2.913 0.3 0.4709,0.3920 2457 -1.08E-002 590.8 53.0 614.2 76.6 28.70 0.00 37.91
626 2017_06_08 15:58:24 441 4 0 2.917 0.3 0.4714,0.3924 2455 -1.07E-002 590.8 53.2 614.2 76.6 28.72 0.00 32.65
627 2017_06_08 15:58:24 465 4 0 2.913 0.3 0.4710,0.3918 2455 -1.08E-002 590.9 53.0 614.2 76.6 28.75 0.00 36.51
628 2017_06_08 15:58:24 490 4 0 2.917 0.2 0.4712,0.3920 2454 -1.08E-002 590.8 53.1 614.2 76.6 28.80 0.00 59.35
629 2017_06_08 15:58:24 514 4 0 2.925 0.2 0.4712,0.3921 2454 -1.08E-002 590.8 53.1 614.2 76.5 28.79 0.00 55.70
630 2017_06_08 15:58:24 538 4 0 2.905 0.3 0.4713,0.3921 2453 -1.08E-002 590.8 53.1 614.2 76.5 28.79 0.00 34.05
631 2017_06_08 15:58:24 562 4 0 2.911 0.3 0.4707,0.3921 2461 -1.08E-002 590.8 52.9 614.3 76.6 28.68 0.00 32.67
632 2017_06_08 15:58:24 586 4 0 2.911 0.2 0.4713,0.3921 2453 -1.08E-002 590.8 53.1 614.2 76.5 28.80 0.00 47.58
633 2017_06_08 15:58:24 609 4 0 2.904 0.1 0.4712,0.3920 2453 -1.08E-002 590.9 53.1 614.2 76.5 28.78 0.00 73.33
634 2017_06_08 15:58:24 633 4 0 2.910 0.2 0.4713,0.3920 2453 -1.08E-002 590.9 53.1 614.2 76.5 28.80 0.00 56.00
635 2017_06_08 15:58:24 656 4 0 2.913 0.2 0.4713,0.3920 2452 -1.08E-002 590.9 53.1 614.2 76.5 28.80 0.00 39.62
636 2017_06_08 15:58:24 681 4 0 2.915 0.3 0.4714,0.3922 2452 -1.08E-002 590.8 53.2 614.2 76.4 28.79 0.00 31.67
637 2017_06_08 15:58:24 706 4 0 2.911 0.3 0.4715,0.3920 2450 -1.08E-002 590.9 53.2 614.2 76.4 28.77 0.00 36.56
638 2017_06_08 15:58:24 732 4 0 2.911 0.1 0.4712,0.3918 2452 -1.09E-002 590.9 53.0 614.2 77.3 28.66 0.00 78.92
639 2017_06_08 15:58:24 758 4 0 2.909 0.2 0.4712,0.3919 2452 -1.09E-002 590.9 53.0 614.2 77.0 28.69 0.00 43.12
640 2017_06_08 15:58:24 786 4 0 2.915 0.3 0.4713,0.3917 2450 -1.09E-002 590.9 53.0 614.2 76.8 28.67 0.00 31.54
641 2017_06_08 15:58:24 810 4 0 2.911 0.2 0.4713,0.3919 2452 -1.08E-002 590.9 53.0 614.2 76.7 28.71 0.00 63.25
642 2017_06_08 15:58:24 834 4 0 2.909 0.2 0.4713,0.3919 2452 -1.08E-002 590.9 53.0 614.2 76.7 28.72 0.00 52.77
643 2017_06_08 15:58:24 858 4 0 2.913 0.3 0.4713,0.3917 2450 -1.09E-002 590.9 53.0 614.3 76.6 28.69 0.00 35.09
644 2017_06_08 15:58:24 883 4 0 2.913 0.3 0.4713,0.3918 2451 -1.09E-002 590.9 53.0 614.3 76.6 28.70 0.00 32.67
645 2017_06_08 15:58:24 906 4 0 2.913 0.3 0.4713,0.3918 2451 -1.09E-002 590.9 53.1 614.3 76.6 28.70 0.00 37.90
646 2017_06_08 15:58:24 929 4 0 2.908 0.2 0.4712,0.3917 2451 -1.09E-002 590.9 53.0 614.3 76.6 28.71 0.00 59.34
647 2017_06_08 15:58:24 953 4 0 2.920 0.2 0.4710,0.3915 2452 -1.10E-002 591.0 52.8 614.3 76.6 28.71 0.00 55.64
648 2017_06_08 15:58:24 976 4 0 2.927 0.2 0.4713,0.3918 2451 -1.09E-002 590.9 53.0 614.3 76.6 28.71 0.00 44.92
649 2017_06_08 15:58:25 000 4 0 2.922 0.3 0.4711,0.3917 2452 -1.09E-002 590.9 52.9 614.3 76.5 28.72 0.00 29.54
650 2017_06_08 15:58:25 025 4 0 2.910 0.3 0.4712,0.3917 2452 -1.09E-002 590.9 53.0 614.3 76.5 28.73 0.00 36.52
651 2017_06_08 15:58:25 048 4 0 2.917 0.2 0.4712,0.3918 2451 -1.09E-002 590.9 53.0 614.3 76.5 28.72 0.00 59.20
652 2017_06_08 15:58:25 072 4 0 2.920 0.2 0.4712,0.3917 2452 -1.09E-002 590.9 53.0 614.3 76.5 28.72 0.00 59.14
653 2017_06_08 15:58:25 096 4 0 2.910 0.2 0.4712,0.3917 2451 -1.09E-002 590.9 53.0 614.3 76.5 28.72 0.00 47.46
654 2017_06_08 15:58:25 122 4 0 2.913 0.3 0.4712,0.3917 2451 -1.09E-002 590.9 53.0 614.3 76.5 28.72 0.00 30.59
655 2017_06_08 15:58:25 148 4 0 2.921 0.3 0.4712,0.3917 2451 -1.09E-002 590.9 53.0 614.3 76.5 28.72 0.00 33.77
656 2017_06_08 15:58:25 175 4 0 2.915 0.2 0.4713,0.3918 2451 -1.09E-002 590.9 53.0 614.3 76.5 28.71 0.00 59.21
657 2017_06_08 15:58:25 201 4 0 2.921 0.2 0.4713,0.3918 2451 -1.09E-002 590.9 53.0 614.3 76.5 28.70 0.00 39.38
658 2017_06_08 15:58:25 228 4 0 2.904 0.3 0.4713,0.3918 2451 -1.09E-002 590.9 53.0 614.3 76.5 28.70 0.00 36.56
659 2017_06_08 15:58:25 254 4 0 2.913 0.1 0.4714,0.3917 2449 -1.09E-002 590.9 53.0 614.3 76.5 28.69 0.00 67.66
660 2017_06_08 15:58:25 281 4 0 2.913 0.3 0.4714,0.3917 2449 -1.09E-002 590.9 53.0 614.3 76.5 28.69 0.00 37.89
661 2017_06_08 15:58:25 308 4 0 2.913 0.3 0.4713,0.3917 2450 -1.09E-002 590.9 53.0 614.3 76.5 28.69 0.00 33.83
662 2017_06_08 15:58:25 333 4 0 2.914 0.2 0.4710,0.3915 2451 -1.10E-002 591.0 52.8 614.3 76.6 28.69 0.00 59.19
663 2017_06_08 15:58:25 357 4 0 2.916 0.2 0.4711,0.3916 2451 -1.10E-002 591.0 52.9 614.3 76.6 28.69 0.00 41.15
664 2017_06_08 15:58:25 380 4 0 2.918 0.3 0.4712,0.3916 2451 -1.09E-002 590.9 52.9 614.3 76.6 28.70 0.00 31.53
665 2017_06_08 15:58:25 404 4 0 2.907 0.3 0.4710,0.3915 2451 -1.10E-002 591.0 52.8 614.3 76.6 28.70 0.00 33.92
666 2017_06_08 15:58:25 428 4 0 2.913 0.2 0.4712,0.3916 2451 -1.09E-002 591.0 52.9 614.3 76.6 28.69 0.00 55.72
667 2017_06_08 15:58:25 452 4 0 2.910 0.1 0.4711,0.3916 2451 -1.10E-002 591.0 52.9 614.3 76.6 28.70 0.00 67.74
668 2017_06_08 15:58:25 475 4 0 2.910 0.2 0.4711,0.3916 2451 -1.10E-002 591.0 52.9 614.3 76.6 28.69 0.00 47.41
669 2017_06_08 15:58:25 500 4 0 2.916 0.3 0.4713,0.3917 2450 -1.09E-002 590.9 53.0 614.3 76.6 28.68 0.00 33.79
670 2017_06_08 15:58:25 524 4 0 2.911 0.3 0.4712,0.3917 2450 -1.09E-002 590.9 53.0 614.3 76.6 28.68 0.00 33.85
671 2017_06_08 15:58:25 549 4 0 2.923 0.2 0.4713,0.3918 2450 -1.09E-002 590.9 53.0 614.3 76.6 28.68 0.00 47.20
672 2017_06_08 15:58:25 573 4 0 2.915 0.2 0.4711,0.3916 2451 -1.10E-002 591.0 52.9 614.3 76.6 28.69 0.00 63.10
673 2017_06_08 15:58:25 600 4 0 2.914 0.2 0.4712,0.3916 2450 -1.09E-002 590.9 53.0 614.3 76.6 28.68 0.00 43.03
674 2017_06_08 15:58:25 626 4 0 2.912 0.3 0.4712,0.3915 2451 -1.10E-002 591.0 52.9 614.3 76.6 28.68 0.00 32.66
675 2017_06_08 15:58:25 652 4 0 2.916 0.1 0.4712,0.3915 2450 -1.10E-002 591.0 52.9 614.3 76.6 28.67 0.00 67.55
676 2017_06_08 15:58:25 679 4 0 2.910 0.2 0.4715,0.3919 2449 -1.09E-002 590.9 53.1 614.3 76.6 28.66 0.00 41.19
677 2017_06_08 15:58:25 707 4 0 2.912 0.3 0.4714,0.3918 2449 -1.09E-002 590.9 53.0 614.3 76.6 28.67 0.00 33.82
678 2017_06_08 15:58:25 734 4 0 2.908 0.1 0.4714,0.3917 2449 -1.09E-002 590.9 53.0 614.3 76.6 28.67 0.00 67.73
679 2017_06_08 15:58:25 761 4 0 2.907 0.2 0.4713,0.3917 2450 -1.09E-002 591.0 53.0 614.3 76.6 28.67 0.00 39.53
680 2017_06_08 15:58:25 789 4 0 2.918 0.3 0.4713,0.3917 2450 -1.09E-002 590.9 53.0 614.3 76.6 28.67 0.00 37.80
681 2017_06_08 15:58:25 816 4 0 2.910 0.1 0.4713,0.3917 2450 -1.09E-002 590.9 53.0 614.3 76.6 28.67 0.00 67.70
682 2017_06_08 15:58:25 842 4 0 2.917 0.3 0.4713,0.3917 2450 -1.09E-002 591.0 53.0 614.3 76.6 28.67 0.00 30.50
683 2017_06_08 15:58:25 864 4 0 2.904 0.3 0.4716,0.3918 2446 -1.09E-002 591.0 53.1 614.3 76.5 28.65 0.00 37.95
684 2017_06_08 15:58:25 891 4 0 2.912 0.2 0.4714,0.3916 2448 -1.10E-002 591.0 53.0 614.3 76.5 28.65 0.00 47.32
685 2017_06_08 15:58:25 919 4 0 2.918 0.2 0.4711,0.3913 2449 -1.11E-002 591.0 52.8 614.3 76.6 28.66 0.00 55.56
686 2017_06_08 15:58:25 945 4 0 2.910 0.3 0.4711,0.3912 2449 -1.11E-002 591.0 52.8 614.3 76.5 28.66 0.00 31.58
687 2017_06_08 15:58:25 971 4 0 2.914 0.2 0.4711,0.3913 2449 -1.11E-002 591.0 52.8 614.3 76.6 28.66 0.00 47.29
688 2017_06_08 15:58:25 996 4 0 2.919 0.2 0.4712,0.3914 2449 -1.10E-002 591.0 52.9 614.3 76.6 28.65 0.00 49.70
689 2017_06_08 15:58:26 021 4 0 2.925 0.3 0.4713,0.3916 2449 -1.10E-002 591.0 53.0 614.3 76.5 28.65 0.00 31.41
690 2017_06_08 15:58:26 045 4 0 2.907 0.3 0.4717,0.3920 2447 -1.08E-002 590.9 53.2 614.3 76.5 28.66 0.00 33.87
691 2017_06_08 15:58:26 075 4 0 2.926 0.2 0.4712,0.3915 2449 -1.10E-002 591.0 52.9 614.3 76.6 28.66 0.00 49.58
692 2017_06_08 15:58:26 102 4 0 2.905 0.3 0.4713,0.3915 2449 -1.10E-002 591.0 52.9 614.3 76.5 28.66 0.00 31.63
693 2017_06_08 15:58:26 131 4 0 2.903 0.3 0.4712,0.3915 2449 -1.10E-002 591.0 52.9 614.3 76.6 28.65 0.00 37.97
694 2017_06_08 15:58:26 160 4 0 2.906 0.2 0.4712,0.3915 2449 -1.10E-002 591.0 52.9 614.3 76.6 28.66 0.00 55.79
695 2017_06_08 15:58:26 190 4 0 2.910 0.3 0.4711,0.3913 2450 -1.11E-002 591.0 52.8 614.3 76.6 28.66 0.00 33.82
696 2017_06_08 15:58:26 220 4 0 2.912 0.2 0.4714,0.3916 2449 -1.09E-002 591.0 53.0 614.3 76.5 28.65 0.00 63.09
697 2017_06_08 15:58:26 248 4 0 2.921 0.3 0.4713,0.3916 2449 -1.10E-002 591.0 53.0 614.3 76.5 28.65 0.00 31.44
698 2017_06_08 15:58:26 278 4 0 2.924 0.2 0.4713,0.3915 2449 -1.10E-002 591.0 52.9 614.3 76.5 28.65 0.00 62.82
699 2017_06_08 15:58:26 307 4 0 2.913 0.3 0.4713,0.3916 2449 -1.10E-002 591.0 53.0 614.3 76.5 28.65 0.00 31.53
700 2017_06_08 15:58:26 335 4 0 2.911 0.2 0.4713,0.3916 2449 -1.10E-002 591.0 53.0 614.3 76.5 28.66 0.00 63.12
701 2017_06_08 15:58:26 361 4 0 2.910 0.3 0.4713,0.3916 2449 -1.10E-002 591.0 53.0 614.3 76.5 28.65 0.00 35.08
702 2017_06_08 15:58:26 385 4 0 2.906 0.3 0.4710,0.3917 2453 -1.09E-002 590.9 52.9 614.3 76.6 28.58 0.00 33.78
